id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
01-Diagnostic_1F,8,2003.12,0.102,0.101999,8.11275,0.101999,0.0106313,4.61133e-07,1
01-Diagnostic_1F,8,2003.37,0.111,0.110999,8.79212,0.110999,0.0111723,4.28433e-07,1
01-Diagnostic_1F,8,2003.62,0.071,0.0709993,5.63354,0.0709993,0.0073435,4.33735e-07,1
01-Diagnostic_1F,8,2003.87,0.007,0.00699992,0.558302,0.00699992,0.00075895,4.95733e-07,1
01-Diagnostic_1F,8,2004.12,0.531,0.530994,42.7207,0.530994,0.0585313,5.11977e-07,1
01-Diagnostic_1F,8,2004.37,0.098,0.0979989,7.95696,0.0979989,0.0110115,5.4103e-07,1
01-Diagnostic_1F,8,2004.62,0.035,0.0349996,2.86085,0.0349996,0.00418623,5.92842e-07,1
01-Diagnostic_1F,8,2005.12,0.267,0.266996,21.8784,0.266996,0.0366594,7.83515e-07,1
01-Diagnostic_1F,8,2005.37,0.159,0.158998,13.031,0.158998,0.0221143,8.42697e-07,1
01-Diagnostic_1F,8,2005.62,0.023,0.0229997,1.88337,0.0229997,0.00327993,8.57472e-07,1
01-Diagnostic_1F,8,2005.87,0.006,0.00599991,0.489518,0.00599991,0.000902343,9.45334e-07,1
01-Diagnostic_1F,8,2006.12,0.201,0.200997,16.3273,0.200997,0.031389,1.00599e-06,1
01-Diagnostic_1F,8,2006.37,0.049,0.0489992,3.97471,0.0489992,0.00769358,1.06612e-06,1
01-Diagnostic_1F,8,2006.62,0.002,0.00199997,0.162455,0.00199997,0.000317093,1.0685e-06,1
01-Diagnostic_1F,8,2006.87,0.003,0.00299995,0.243698,0.00299995,0.000487947,1.12413e-06,1
01-Diagnostic_1F,8,2007.12,0.009,0.00899985,0.728052,0.00899985,0.00146094,1.11555e-06,1
01-Diagnostic_1F,8,2007.37,0.007,0.00699989,0.56139,0.00699989,0.00108799,1.05542e-06,1
01-Diagnostic_1F,8,2008.12,0.288,0.287996,22.4088,0.287996,0.0388747,7.70175e-07,1
01-Diagnostic_1F,8,2008.37,0.032,0.0319996,2.49997,0.0319996,0.00406852,6.95593e-07,1
01-Diagnostic_1F,8,2008.62,0.026,0.0259997,2.05154,0.0259997,0.00323513,6.56775e-07,1
01-Diagnostic_1F,8,2009.12,0.18,0.179998,14.5397,0.179998,0.0230826,6.90143e-07,1
01-Diagnostic_1F,8,2009.37,0.077,0.076999,6.28586,0.076999,0.00993902,7.33377e-07,1
01-Diagnostic_1F,8,2009.62,0.023,0.0229997,1.894,0.0229997,0.00305571,7.54085e-07,1
01-Diagnostic_1F,8,2009.87,0.004,0.00399994,0.331224,0.00399994,0.000564844,8.47606e-07,1
01-Diagnostic_1F,8,2010.12,0.197,0.196997,16.3379,0.196997,0.0296137,9.40096e-07,1
01-Diagnostic_1F,8,2010.37,0.037,0.0369994,3.06672,0.0369994,0.00576514,1.0535e-06,1
01-Diagnostic_1F,8,2010.62,0.004,0.00399993,0.331223,0.00399993,0.00064522,1.10226e-06,1
01-Diagnostic_1F,8,2010.87,0.002,0.00199997,0.165112,0.00199997,0.000339476,1.21948e-06,1
01-Diagnostic_1F,8,2011.12,0.323,0.322994,26.5183,0.322994,0.0576721,1.31357e-06,1
01-Diagnostic_1F,8,2011.37,0.099,0.0989981,8.07524,0.0989981,0.0183241,1.4527e-06,1
01-Diagnostic_1F,8,2011.62,0.028,0.0279995,2.27071,0.0279995,0.00545583,1.56225e-06,1
01-Diagnostic_1F,8,2011.87,0.003,0.00299994,0.241838,0.00299994,0.000623456,1.79614e-06,1
01-Diagnostic_1F,8,2012.12,0.27,0.269994,21.6424,0.269994,0.059215,1.923e-06,1
01-Diagnostic_1F,8,2012.37,0.01,0.00999977,0.800147,0.00999977,0.00228765,2.19365e-06,1
01-Diagnostic_1F,8,2012.62,0.022,0.0219995,1.76321,0.0219995,0.0053658,2.42503e-06,1
01-Diagnostic_1F,8,2012.87,0.001,0.000999973,0.0801346,0.000999973,0.000267283,2.93684e-06,1
01-Diagnostic_1F,8,2013.12,0.184,0.183995,14.6932,0.183995,0.0524585,3.13854e-06,1
01-Diagnostic_1F,8,2013.37,0.069,0.068998,5.48695,0.068998,0.0200042,3.56413e-06,1
01-Diagnostic_1F,8,2013.62,0.005,0.00499985,0.396044,0.00499985,0.00147029,3.5887e-06,1
01-Diagnostic_1F,8,2013.87,0.001,0.00099997,0.0787275,0.00099997,0.000298004,3.72869e-06,1
01-Diagnostic_1F,8,2014.12,0.218,0.217994,17.0199,0.217994,0.0643238,3.46316e-06,1
01-Diagnostic_1F,8,2014.37,0.08,0.0799977,6.18609,0.0799977,0.0230894,3.48607e-06,1
01-Diagnostic_1F,8,2014.62,0.01,0.00999971,0.765487,0.00999971,0.00290883,3.4823e-06,1
01-Diagnostic_1F,8,2014.87,0.029,0.0289991,2.19644,0.0289991,0.00870734,3.67411e-06,1
01-Diagnostic_1F,8,2015.12,0.443,0.442988,33.3578,0.442988,0.129655,3.25507e-06,1
01-Diagnostic_1F,8,2015.37,0.117,0.116997,8.83426,0.116997,0.0322917,3.16912e-06,1
01-Diagnostic_1F,8,2015.62,0.002,0.00199995,0.151939,0.00199995,0.000550887,3.09439e-06,1
01-Diagnostic_1F,8,2015.87,0.002,0.00199994,0.152603,0.00199994,0.000578551,3.37879e-06,1
01-Diagnostic_1F,8,2016.12,0.423,0.422988,32.3474,0.422988,0.124093,3.12253e-06,1
01-Diagnostic_1F,8,2016.37,0.182,0.181995,13.9631,0.181995,0.0511064,3.34739e-06,1
01-Diagnostic_1F,8,2016.62,0.026,0.0259993,1.99958,0.0259993,0.00711264,3.10232e-06,1
01-Diagnostic_1F,8,2017.12,0.186,0.185995,14.3549,0.185995,0.0492177,2.82569e-06,1
01-Diagnostic_1F,8,2017.37,0.076,0.075998,5.90016,0.075998,0.0192259,2.73784e-06,1
01-Diagnostic_1F,8,2017.62,0.006,0.00599985,0.468476,0.00599985,0.00151159,2.61706e-06,1
01-Diagnostic_1F,8,2017.87,0.001,0.000999974,0.0783768,0.000999974,0.000255218,2.75597e-06,1
01-Diagnostic_1F,8,2018.12,0.167,0.166996,13.1357,0.166996,0.0417924,2.54359e-06,1
01-Diagnostic_1F,8,2018.37,0.052,0.0519987,4.10502,0.0519987,0.0126174,2.52972e-06,1
01-Diagnostic_1F,8,2018.62,0.014,0.0139997,1.10781,0.0139997,0.00342878,2.48273e-06,1
01-Diagnostic_1F,8,2018.87,0.004,0.00399989,0.316156,0.00399989,0.00106238,2.87211e-06,1
01-Diagnostic_1F,8,2019.12,0.059,0.0589984,4.66239,0.0589984,0.016328,3.18288e-06,1
01-Diagnostic_1F,8,2019.37,0.008,0.00799978,0.635171,0.00799978,0.00219024,3.15275e-06,1
01-Diagnostic_1F,8,2019.62,0.004,0.00399988,0.318909,0.00399988,0.00118677,3.50884e-06,1
01-Diagnostic_1F,8,2019.87,0.004,0.00399987,0.318929,0.00399987,0.00134144,4.56253e-06,1
01-Diagnostic_1F,8,2020.12,0.045,0.0449984,3.57505,0.0449984,0.0155292,4.97849e-06,1
01-Diagnostic_1F,8,2020.37,0.033,0.0329989,2.60009,0.0329989,0.0109626,4.67839e-06,1
01-Diagnostic_1F,8,2020.62,0.012,0.0119996,0.927113,0.0119996,0.00414357,4.84763e-06,1
01-Diagnostic_1F,8,2021.12,0.45,0.449986,33.2763,0.449986,0.143655,3.91794e-06,1
01-Diagnostic_1F,8,2021.37,0.037,0.036999,2.70231,0.036999,0.0103302,3.24851e-06,1
01-Diagnostic_1F,8,2021.62,0.001,0.000999975,0.0724407,0.000999975,0.000247044,2.51576e-06,1
01-Diagnostic_1F,8,2022.12,0.075,0.0749986,5.47301,0.0749986,0.013939,1.45959e-06,1
01-Diagnostic_1F,8,2022.37,0.01,0.00999984,0.740549,0.00999984,0.00160234,1.10135e-06,1
01-Diagnostic_1F,8,2022.62,0.002,0.00199997,0.150263,0.00199997,0.000291246,8.99953e-07,1
01-Diagnostic_1F,8,2022.87,0.035,0.0349995,2.6657,0.0349995,0.00477686,7.96141e-07,1
01-Diagnostic_1F,9,1952.12,0.001,0.000999998,0.102739,0.000999998,2.22266e-05,2.47401e-08,1
01-Diagnostic_1F,9,1953.12,0.004,0.00399999,0.422849,0.00399999,9.49759e-05,2.81955e-08,1
01-Diagnostic_1F,9,1954.12,0.003,0.00299999,0.317247,0.00299999,7.86381e-05,5.03596e-08,1
01-Diagnostic_1F,9,1956.12,0.002,0.00199999,0.206302,0.00199999,9.17171e-05,1.24987e-07,1
01-Diagnostic_1F,9,1959.12,0.004,0.00399996,0.397345,0.00399996,0.000340243,3.4336e-07,1
01-Diagnostic_1F,9,1960.12,0.005,0.00499996,0.474093,0.00499996,0.00041189,3.32278e-07,1
01-Diagnostic_1F,9,1961.12,0.005,0.00499996,0.471093,0.00499996,0.00037236,2.55029e-07,1
01-Diagnostic_1F,9,1962.12,0.003,0.00299997,0.282925,0.00299997,0.000268684,3.75266e-07,1
01-Diagnostic_1F,9,1963.12,0.004,0.00399996,0.375987,0.00399996,0.000368057,3.84148e-07,1
01-Diagnostic_1F,9,1964.12,0.006,0.00599992,0.571927,0.00599992,0.000692822,6.62642e-07,1
01-Diagnostic_1F,9,1965.12,0.003,0.00299996,0.286463,0.00299996,0.000348387,6.06953e-07,1
01-Diagnostic_1F,9,1966.12,0.002,0.00199997,0.189822,0.00199997,0.000240177,7.11945e-07,1
01-Diagnostic_1F,9,1967.12,0.004,0.00399994,0.379923,0.00399994,0.00057243,9.57711e-07,1
01-Diagnostic_1F,9,1968.12,0.007,0.00699989,0.675858,0.00699989,0.00108492,1.11031e-06,1
01-Diagnostic_1F,9,1969.12,0.004,0.00399993,0.390344,0.00399993,0.00072056,1.42675e-06,1
01-Diagnostic_1F,9,1970.12,0.001,0.00099998,0.0955947,0.00099998,0.000195713,1.72028e-06,1
01-Diagnostic_1F,9,1971.12,0.007,0.00699981,0.62468,0.00699981,0.0019398,2.90773e-06,1
01-Diagnostic_1F,9,1972.12,0.003,0.00299992,0.257831,0.00299992,0.00083231,3.00085e-06,1
01-Diagnostic_1F,9,1973.12,0.001,0.000999977,0.0864152,0.000999977,0.000233381,2.23375e-06,1
01-Diagnostic_1F,9,1974.12,0.015,0.0149996,1.34182,0.0149996,0.00387876,2.62252e-06,1
01-Diagnostic_1F,9,1975.12,0.008,0.0079998,0.695211,0.0079998,0.00200224,2.6e-06,1
01-Diagnostic_1F,9,1976.12,0.008,0.00799986,0.713621,0.00799986,0.00140384,1.27818e-06,1
01-Diagnostic_1F,9,1977.12,0.002,0.00199996,0.190452,0.00199996,0.000404844,1.81093e-06,1
01-Diagnostic_1F,9,1978.12,0.015,0.0149997,1.41598,0.0149997,0.0031252,1.90198e-06,1
01-Diagnostic_1F,9,1979.12,0.014,0.0139997,1.28604,0.0139997,0.00282916,1.71991e-06,1
01-Diagnostic_1F,9,1980.12,0.029,0.0289995,2.60572,0.0289995,0.00528618,1.41389e-06,1
01-Diagnostic_1F,9,1981.12,0.026,0.0259996,2.365,0.0259996,0.00354895,7.80173e-07,1
01-Diagnostic_1F,9,1982.12,0.022,0.0219996,2.01599,0.0219996,0.00359716,1.08261e-06,1
01-Diagnostic_1F,9,1983.12,0.012,0.0119998,1.10292,0.0119998,0.00239424,1.61339e-06,1
01-Diagnostic_1F,9,1984.12,0.026,0.0259994,2.39783,0.0259994,0.0055029,1.86683e-06,1
01-Diagnostic_1F,9,1985.12,0.024,0.0239995,2.1952,0.0239995,0.00477534,1.70094e-06,1
01-Diagnostic_1F,9,1986.12,0.056,0.0559987,5.21355,0.0559987,0.0132757,2.35752e-06,1
01-Diagnostic_1F,9,1987.12,0.07,0.0699978,6.63964,0.0699978,0.0214989,3.96179e-06,1
01-Diagnostic_1F,9,1988.12,0.099,0.0989951,9.24945,0.0989951,0.0476049,9.94723e-06,1
01-Diagnostic_1F,9,1989.12,0.08,0.0799972,6.5801,0.0799972,0.0286098,5.14403e-06,1
01-Diagnostic_1F,9,1990.12,0.061,0.0609984,5.23714,0.0609984,0.0158087,2.78823e-06,1
01-Diagnostic_1F,9,1991.12,0.035,0.034999,3.16214,0.034999,0.0103829,3.64922e-06,1
01-Diagnostic_1F,9,1992.12,0.062,0.0619981,5.60116,0.0619981,0.0192746,4.05253e-06,1
01-Diagnostic_1F,9,1993.12,0.04,0.0399989,3.60267,0.0399989,0.0107843,2.97949e-06,1
01-Diagnostic_1F,9,1994.12,0.066,0.0659984,5.88435,0.0659984,0.0161787,2.39795e-06,1
01-Diagnostic_1F,9,1995.12,0.075,0.0749981,6.56197,0.0749981,0.0194636,2.62988e-06,1
01-Diagnostic_1F,9,1996.12,0.146,0.145997,12.8389,0.145997,0.0356605,2.33937e-06,1
01-Diagnostic_1F,9,1997.12,0.088,0.0879978,7.90382,0.0879978,0.0217782,2.49299e-06,1
01-Diagnostic_1F,9,1998.12,0.036,0.0359992,3.10719,0.0359992,0.00796932,1.93834e-06,1
01-Diagnostic_1F,9,1999.12,0.041,0.0409993,3.54893,0.0409993,0.00717346,1.22954e-06,1
01-Diagnostic_1F,9,2000.12,0.055,0.0549991,4.86736,0.0549991,0.00870041,1.04627e-06,1
01-Diagnostic_1F,9,2001.12,0.069,0.0689991,6.19428,0.0689991,0.00903795,7.32862e-07,1
01-Diagnostic_1F,9,2002.12,0.165,0.164998,15.4284,0.164998,0.0216285,7.37779e-07,1
01-Diagnostic_1F,9,2003.12,0.067,0.066999,6.26562,0.066999,0.00993154,9.29407e-07,1
01-Diagnostic_1F,9,2004.12,0.087,0.0869987,7.96879,0.0869987,0.0132888,9.7978e-07,1
01-Diagnostic_1F,9,2005.12,0.134,0.133998,12.526,0.133998,0.02441,1.37907e-06,1
01-Diagnostic_1F,9,2006.12,0.054,0.0539989,5.05029,0.0539989,0.0113907,1.83669e-06,1
01-Diagnostic_1F,9,2007.12,0.067,0.0669985,6.25325,0.0669985,0.0147914,2.05755e-06,1
01-Diagnostic_1F,9,2008.12,0.051,0.050999,4.63721,0.050999,0.0103676,1.73972e-06,1
01-Diagnostic_1F,9,2009.12,0.03,0.0299995,2.73395,0.0299995,0.00530594,1.30899e-06,1
01-Diagnostic_1F,9,2010.12,0.071,0.0709986,6.68513,0.0709986,0.0137873,1.56921e-06,1
01-Diagnostic_1F,9,2011.12,0.055,0.0549987,5.20864,0.0549987,0.012889,2.27076e-06,1
01-Diagnostic_1F,9,2012.12,0.018,0.0179995,1.67465,0.0179995,0.00548955,3.76829e-06,1
01-Diagnostic_1F,9,2013.12,0.002,0.00199992,0.183933,0.00199992,0.000802831,6.29803e-06,1
01-Diagnostic_1F,9,2015.12,0.004,0.00399981,0.351013,0.00399981,0.00192972,8.97978e-06,1
01-Diagnostic_1F,9,2017.12,0.003,0.00299988,0.264636,0.00299988,0.00123547,6.88261e-06,1
01-Diagnostic_1F,9,2018.12,0.013,0.0129995,1.16422,0.0129995,0.0048141,5.58631e-06,1
01-Diagnostic_1F,9,2019.12,0.002,0.00199992,0.180842,0.00199992,0.000808279,6.77843e-06,1
01-Diagnostic_1F,9,2020.12,0.018,0.0179991,1.63975,0.0179991,0.0088985,1.01949e-05,1
01-Diagnostic_1F,9,2021.12,0.002,0.00199989,0.175527,0.00199989,0.00109825,1.17245e-05,1
01-Diagnostic_1F,9,2022.12,0.004,0.00399986,0.33726,0.00399986,0.00134363,4.73381e-06,1
01-Diagnostic_1F,10,1952.12,0.604,0.603997,69.5066,0.603997,0.0286454,1.03502e-07,1
01-Diagnostic_1F,10,1953.12,0.687,0.686997,80.9166,0.686997,0.0318981,9.97173e-08,1
01-Diagnostic_1F,10,1954.12,0.389,0.388998,46.2591,0.388998,0.0198927,1.52437e-07,1
01-Diagnostic_1F,10,1955.12,0.454,0.453996,53.3603,0.453996,0.0363963,3.47015e-07,1
01-Diagnostic_1F,10,1956.12,0.361,0.360996,42.192,0.360996,0.0348289,4.70917e-07,1
01-Diagnostic_1F,10,1957.12,0.4,0.399995,46.7428,0.399995,0.0460017,6.18886e-07,1
01-Diagnostic_1F,10,1958.12,0.462,0.461993,53.7752,0.461993,0.0639891,8.5888e-07,1
01-Diagnostic_1F,10,1959.12,0.246,0.245995,28.122,0.245995,0.0482511,1.69854e-06,1
01-Diagnostic_1F,10,1960.12,0.234,0.233995,25.7881,0.233995,0.0509948,2.1305e-06,1
01-Diagnostic_1F,10,1961.12,0.396,0.395992,42.7441,0.395992,0.0812279,1.82113e-06,1
01-Diagnostic_1F,10,1962.12,0.161,0.160996,17.3862,0.160996,0.0388487,2.53025e-06,1
01-Diagnostic_1F,10,1963.12,0.176,0.175995,18.9297,0.175995,0.0446883,2.75907e-06,1
01-Diagnostic_1F,10,1964.12,0.178,0.177994,19.3074,0.177994,0.0541495,4.13388e-06,1
01-Diagnostic_1F,10,1965.12,0.239,0.238993,26.1065,0.238993,0.0720419,3.88744e-06,1
01-Diagnostic_1F,10,1966.12,0.231,0.230992,25.129,0.230992,0.0738501,4.56191e-06,1
01-Diagnostic_1F,10,1967.12,0.149,0.148994,16.1679,0.148994,0.0568127,6.31869e-06,1
01-Diagnostic_1F,10,1968.12,0.16,0.159994,17.5788,0.159994,0.0628871,6.6854e-06,1
01-Diagnostic_1F,10,1969.12,0.202,0.201991,22.4184,0.201991,0.088989,8.24865e-06,1
01-Diagnostic_1F,10,1970.12,0.075,0.0749962,8.26046,0.0749962,0.0375964,1.07778e-05,1
01-Diagnostic_1F,10,1971.12,0.082,0.0819929,8.49693,0.0819929,0.0721433,3.09566e-05,1
01-Diagnostic_1F,10,1972.12,0.158,0.157984,15.4799,0.157984,0.159903,4.15552e-05,1
01-Diagnostic_1F,10,1973.12,0.088,0.0879925,8.59619,0.0879925,0.0748016,2.97883e-05,1
01-Diagnostic_1F,10,1974.12,0.209,0.208982,20.9935,0.208982,0.177839,2.94109e-05,1
01-Diagnostic_1F,10,1975.12,0.242,0.241979,24.2372,0.241979,0.205408,2.98195e-05,1
01-Diagnostic_1F,10,1976.12,0.284,0.283983,28.5907,0.283983,0.167765,1.44415e-05,1
01-Diagnostic_1F,10,1977.12,0.334,0.333982,35.6072,0.333982,0.180286,1.23689e-05,1
01-Diagnostic_1F,10,1978.12,0.452,0.451975,49.0794,0.451975,0.247037,1.26673e-05,1
01-Diagnostic_1F,10,1979.12,0.565,0.564966,59.8578,0.564966,0.335807,1.47102e-05,1
01-Diagnostic_1F,10,1980.12,0.692,0.691961,71.6938,0.691961,0.392596,1.34531e-05,1
01-Diagnostic_1F,10,1981.12,0.792,0.791967,82.0179,0.791967,0.333961,7.38345e-06,1
01-Diagnostic_1F,10,1982.12,0.704,0.703966,73.7764,0.703966,0.338978,9.51188e-06,1
01-Diagnostic_1F,10,1983.12,0.702,0.701958,73.2889,0.701958,0.419668,1.46645e-05,1
01-Diagnostic_1F,10,1984.12,0.543,0.542967,57.3888,0.542967,0.328209,1.51522e-05,1
01-Diagnostic_1F,10,1985.12,0.262,0.261984,27.396,0.261984,0.157522,1.51496e-05,1
01-Diagnostic_1F,10,1986.12,0.395,0.394973,41.8868,0.394973,0.26496,1.87027e-05,1
01-Diagnostic_1F,10,1987.12,0.226,0.225981,24.3288,0.225981,0.187078,2.85039e-05,1
01-Diagnostic_1F,10,1988.12,0.281,0.280963,30.1703,0.280963,0.365265,7.12463e-05,1
01-Diagnostic_1F,10,1989.12,0.647,0.646907,61.6099,0.646907,0.932017,8.48946e-05,1
01-Diagnostic_1F,10,1990.12,0.463,0.462954,44.2343,0.462954,0.463852,4.15317e-05,1
01-Diagnostic_1F,10,1991.12,0.532,0.53195,54.0885,0.53195,0.495184,3.58483e-05,1
01-Diagnostic_1F,10,1992.12,0.519,0.51895,53.5589,0.51895,0.49643,3.80174e-05,1
01-Diagnostic_1F,10,1993.12,0.608,0.607949,62.7052,0.607949,0.51138,2.91574e-05,1
01-Diagnostic_1F,10,1994.12,0.663,0.662948,67.6939,0.662948,0.523237,2.54568e-05,1
01-Diagnostic_1F,10,1995.12,0.91,0.90992,90.945,0.90992,0.811189,3.22002e-05,1
01-Diagnostic_1F,10,1996.12,0.705,0.704941,70.3047,0.704941,0.590985,2.85439e-05,1
01-Diagnostic_1F,10,1997.12,0.619,0.618951,62.9053,0.618951,0.488496,2.56045e-05,1
01-Diagnostic_1F,10,1998.12,0.543,0.542959,54.0235,0.542959,0.41798,2.4111e-05,1
01-Diagnostic_1F,10,1999.12,0.823,0.822948,80.3875,0.822948,0.526101,1.67428e-05,1
01-Diagnostic_1F,10,2000.12,0.398,0.397979,39.9899,0.397979,0.208877,1.14279e-05,1
01-Diagnostic_1F,10,2001.12,0.422,0.421982,43.1334,0.421982,0.176532,7.31443e-06,1
01-Diagnostic_1F,10,2002.12,0.43,0.429984,45.3865,0.429984,0.159835,5.79231e-06,1
01-Diagnostic_1F,10,2003.12,0.495,0.49498,53.2197,0.49498,0.19863,6.71959e-06,1
01-Diagnostic_1F,10,2004.12,0.592,0.591973,62.3718,0.591973,0.270617,8.68798e-06,1
01-Diagnostic_1F,10,2005.12,0.834,0.833957,88.9194,0.833957,0.424886,1.07525e-05,1
01-Diagnostic_1F,10,2006.12,0.63,0.629963,67.5361,0.629963,0.367802,1.40813e-05,1
01-Diagnostic_1F,10,2007.12,0.688,0.687957,73.5872,0.687957,0.42426,1.58533e-05,1
01-Diagnostic_1F,10,2008.12,0.485,0.484971,51.0578,0.484971,0.293533,1.52482e-05,1
01-Diagnostic_1F,10,2009.12,0.731,0.73096,76.1244,0.73096,0.396573,1.22178e-05,1
01-Diagnostic_1F,10,2010.12,0.597,0.596968,63.8216,0.596968,0.317341,1.17138e-05,1
01-Diagnostic_1F,10,2011.12,0.529,0.528967,57.3104,0.528967,0.329531,1.60584e-05,1
01-Diagnostic_1F,10,2012.12,0.635,0.634946,68.1446,0.634946,0.542133,2.99772e-05,1
01-Diagnostic_1F,10,2013.12,0.73,0.729915,77.1969,0.729915,0.858387,5.59471e-05,1
01-Diagnostic_1F,10,2014.12,0.62,0.619918,64.8369,0.619918,0.819531,7.1512e-05,1
01-Diagnostic_1F,10,2015.12,0.696,0.695889,70.5705,0.695889,1.12055,0.000104335,1
01-Diagnostic_1F,10,2016.12,0.9,0.899856,89.4664,0.899856,1.46626,0.000105591,1
01-Diagnostic_1F,10,2017.12,0.542,0.541925,54.4107,0.541925,0.748796,7.83924e-05,1
01-Diagnostic_1F,10,2018.12,0.618,0.617927,63.0014,0.617927,0.734148,5.80122e-05,1
01-Diagnostic_1F,10,2019.12,0.446,0.445944,46.0796,0.445944,0.556503,6.44385e-05,1
01-Diagnostic_1F,10,2020.12,0.333,0.33295,34.6073,0.33295,0.498423,9.29105e-05,1
01-Diagnostic_1F,10,2021.12,0.627,0.626889,63.6149,0.626889,1.12778,0.000130492,1
01-Diagnostic_1F,10,2022.12,0.377,0.376951,36.3355,0.376951,0.484732,6.86455e-05,1
01-Diagnostic_1F,11,1967.12,0.193,0.192999,11.9288,0.192999,0.0115154,1.78205e-07,1
01-Diagnostic_1F,11,1967.37,0.097,0.0969994,6.06749,0.0969994,0.00591367,1.7553e-07,1
01-Diagnostic_1F,11,1967.62,0.334,0.333998,20.9604,0.333998,0.0215849,1.76025e-07,1
01-Diagnostic_1F,11,1967.87,0.353,0.352997,22.1208,0.352997,0.024433,2.36211e-07,1
01-Diagnostic_1F,11,1968.12,0.278,0.277998,17.3547,0.277998,0.019871,2.50125e-07,1
01-Diagnostic_1F,11,1968.37,0.045,0.0449997,2.78731,0.0449997,0.00326755,2.44191e-07,1
01-Diagnostic_1F,11,1968.62,0.048,0.0479996,2.90933,0.0479996,0.0035226,2.73874e-07,1
01-Diagnostic_1F,11,1968.87,0.16,0.159999,9.44778,0.159999,0.0116273,3.11759e-07,1
01-Diagnostic_1F,11,1969.12,0.079,0.0789994,4.532,0.0789994,0.00554026,2.18568e-07,1
01-Diagnostic_1F,11,1969.37,0.034,0.0339998,1.91651,0.0339998,0.00225036,2.09427e-07,1
01-Diagnostic_1F,11,1969.62,0.177,0.176999,9.85737,0.176999,0.0109535,1.95576e-07,1
01-Diagnostic_1F,11,1969.87,0.279,0.278998,15.3546,0.278998,0.0164134,1.97676e-07,1
01-Diagnostic_1F,11,1970.12,0.038,0.0379998,2.0717,0.0379998,0.00212094,1.45307e-07,1
01-Diagnostic_1F,11,1970.37,0.49,0.489997,26.7844,0.489997,0.0257981,1.28276e-07,1
01-Diagnostic_1F,11,1970.62,0.418,0.417998,22.7657,0.417998,0.0214962,6.11613e-08,1
01-Diagnostic_1F,11,1970.87,0.825,0.82501,44.0547,0.82501,0.0439968,5.66216e-07,1
01-Diagnostic_1F,11,1971.12,0.146,0.145999,7.64561,0.145999,0.00815854,1.08795e-07,1
01-Diagnostic_1F,11,1971.37,0.099,0.0989994,5.20768,0.0989994,0.00544133,1.42642e-07,1
01-Diagnostic_1F,11,1971.62,0.177,0.176999,9.40107,0.176999,0.00932247,6.05052e-08,1
01-Diagnostic_1F,11,1971.87,0.369,0.369001,19.6081,0.369001,0.0194028,1.86487e-08,1
01-Diagnostic_1F,11,1972.12,0.391,0.390998,20.8257,0.390998,0.0208613,1.02941e-07,1
01-Diagnostic_1F,11,1972.37,0.33,0.329998,17.9582,0.329998,0.0174113,1.32369e-07,1
01-Diagnostic_1F,11,1972.62,0.377,0.376998,21.2046,0.376998,0.0197343,1.25334e-07,1
01-Diagnostic_1F,11,1972.87,0.666,0.666008,38.3817,0.666008,0.0372195,5.34849e-07,1
01-Diagnostic_1F,11,1973.12,0.232,0.231999,13.4785,0.231999,0.0140114,1.48566e-07,1
01-Diagnostic_1F,11,1973.37,0.138,0.137999,8.02566,0.137999,0.00852068,1.80489e-07,1
01-Diagnostic_1F,11,1973.62,0.241,0.240998,13.7397,0.240998,0.0144687,1.73568e-07,1
01-Diagnostic_1F,11,1973.87,0.265,0.265021,14.2942,0.265021,0.0159565,2.56701e-05,1
01-Diagnostic_1F,11,1974.12,0.186,0.185999,9.45491,0.185999,0.0109931,1.32308e-07,1
01-Diagnostic_1F,11,1974.37,0.006,0.00599997,0.304141,0.00599997,0.000326903,1.39271e-07,1
01-Diagnostic_1F,11,1974.62,0.19,0.189999,9.92108,0.189999,0.0097353,1.2491e-07,1
01-Diagnostic_1F,11,1974.87,0.175,0.174999,9.48905,0.174999,0.00889218,1.11128e-07,1
01-Diagnostic_1F,11,1975.12,1.308,1.30799,73.9693,1.30799,0.0682288,1.13672e-07,1
01-Diagnostic_1F,11,1975.37,0.821,0.820995,48.5536,0.820995,0.0445576,1.39523e-07,1
01-Diagnostic_1F,11,1975.62,1.025,1.02499,63.07,1.02499,0.0586772,1.58418e-07,1
01-Diagnostic_1F,11,1975.87,2.818,2.81798,178.325,2.81798,0.178095,1.81301e-07,1
01-Diagnostic_1F,11,1976.12,0.353,0.352997,22.4342,0.352997,0.0250311,2.09341e-07,1
01-Diagnostic_1F,11,1976.37,0.505,0.504996,31.7341,0.504996,0.0379768,2.6892e-07,1
01-Diagnostic_1F,11,1976.62,1.139,1.13899,69.1965,1.13899,0.0872764,2.64769e-07,1
01-Diagnostic_1F,11,1976.87,1.091,1.09099,62.8999,1.09099,0.0835269,2.66036e-07,1
01-Diagnostic_1F,11,1977.12,0.871,0.870993,47.9933,0.870993,0.0629578,2.35611e-07,1
01-Diagnostic_1F,11,1977.37,0.603,0.602996,32.6812,0.602996,0.0399938,2.0368e-07,1
01-Diagnostic_1F,11,1977.62,0.414,0.413997,22.505,0.413997,0.0253818,1.71886e-07,1
01-Diagnostic_1F,11,1977.87,0.735,0.734995,40.3874,0.734995,0.0428263,1.70885e-07,1
01-Diagnostic_1F,11,1978.12,1.911,1.91099,105.571,1.91099,0.107449,1.44001e-07,1
