year,month,fleet,Nsamp,weight,freq
1972,5,3,158.567,207,0
1972,5,3,158.567,211,0
1972,5,3,158.567,215,0
1972,5,3,158.567,219,0
1972,5,3,158.567,223,0
1972,5,3,158.567,227,0
1972,5,3,158.567,231,0
1972,5,3,158.567,235,0
1972,5,3,158.567,239,0
1972,5,3,158.567,243,0
1972,5,3,158.567,247,0
1973,2,3,187.614,5,0
1973,2,3,187.614,7,0
1973,2,3,187.614,9,0
1973,2,3,187.614,11,0
1973,2,3,187.614,13,0
1973,2,3,187.614,15,0
1973,2,3,187.614,17,0
1973,2,3,187.614,19,0
1973,2,3,187.614,21,0
1973,2,3,187.614,23,0
1973,2,3,187.614,25,0
1973,2,3,187.614,27,0
1973,2,3,187.614,29,0
1973,2,3,187.614,31,0
1973,2,3,187.614,33,0.33523
1973,2,3,187.614,35,0.33523
1973,2,3,187.614,37,0.33523
1973,2,3,187.614,39,0
1973,2,3,187.614,41,0
1973,2,3,187.614,43,0
1973,2,3,187.614,45,1.00569
1973,2,3,187.614,47,1.00569
1973,2,3,187.614,49,1.00569
1973,2,3,187.614,51,0.67046
1973,2,3,187.614,53,3.34848
1973,2,3,187.614,55,1.34092
1973,2,3,187.614,57,0
1973,2,3,187.614,59,4.35417
1973,2,3,187.614,61,2.68184
1973,2,3,187.614,63,2.34661
1973,2,3,187.614,65,4.35417
1973,2,3,187.614,67,6.36556
1973,2,3,187.614,69,15.0701
1973,2,3,187.614,71,6.36556
1973,2,3,187.614,73,9.0474
1973,2,3,187.614,75,14.7387
1973,2,3,187.614,77,9.37881
1973,2,3,187.614,79,11.3902
1973,2,3,187.614,81,13.733
1973,2,3,187.614,83,13.3978
1973,2,3,187.614,85,6.36938
1973,2,3,187.614,87,7.70648
1973,2,3,187.614,89,10.3845
1973,2,3,187.614,91,3.68754
1973,2,3,187.614,93,9.37881
1973,2,3,187.614,95,2.68184
1973,2,3,187.614,97,1.67615
1973,2,3,187.614,99,3.35231
1973,2,3,187.614,101,1.67615
1973,2,3,187.614,103,1.00569
1973,2,3,187.614,105,2.01138
1973,2,3,187.614,107,2.34661
1973,2,3,187.614,109,0.33523
1973,2,3,187.614,111,4.01894
1973,2,3,187.614,113,0.33523
1973,2,3,187.614,115,0.67046
1973,2,3,187.614,117,0.67046
1973,2,3,187.614,119,0
1973,2,3,187.614,121,1.34092
1973,2,3,187.614,123,0.33523
1973,2,3,187.614,125,0.33523
1973,2,3,187.614,127,0
1973,2,3,187.614,129,0.67046
1973,2,3,187.614,131,0
1973,2,3,187.614,133,0.33523
1973,2,3,187.614,135,0
1973,2,3,187.614,137,0
1973,2,3,187.614,139,0.33523
1973,2,3,187.614,143,2.67802
1973,2,3,187.614,147,0
1973,2,3,187.614,151,0
1973,2,3,187.614,155,0.67046
1973,2,3,187.614,159,0
1973,2,3,187.614,163,0
1973,2,3,187.614,167,0
1973,2,3,187.614,171,0
1973,2,3,187.614,175,0
1973,2,3,187.614,179,0
1973,2,3,187.614,183,0
1973,2,3,187.614,187,0
1973,2,3,187.614,191,0
1973,2,3,187.614,195,0
1973,2,3,187.614,199,0
1973,2,3,187.614,203,0
1973,2,3,187.614,207,0
1973,2,3,187.614,211,0
1973,2,3,187.614,215,0
1973,2,3,187.614,219,0
1973,2,3,187.614,223,0
1973,2,3,187.614,227,0
1973,2,3,187.614,231,0
1973,2,3,187.614,235,0
1973,2,3,187.614,239,0
1973,2,3,187.614,243,0
1973,2,3,187.614,247,0
1973,5,3,58.4793,5,0
1973,5,3,58.4793,7,0
1973,5,3,58.4793,9,0
1973,5,3,58.4793,11,0
1973,5,3,58.4793,13,0.3144
1973,5,3,58.4793,15,0
1973,5,3,58.4793,17,0
1973,5,3,58.4793,19,0
1973,5,3,58.4793,21,0
1973,5,3,58.4793,23,0
1973,5,3,58.4793,25,0
1973,5,3,58.4793,27,0
1973,5,3,58.4793,29,0
1973,5,3,58.4793,31,0
1973,5,3,58.4793,33,0
1973,5,3,58.4793,35,0
1973,5,3,58.4793,37,0
1973,5,3,58.4793,39,0
1973,5,3,58.4793,41,0
1973,5,3,58.4793,43,0
1973,5,3,58.4793,45,0
1973,5,3,58.4793,47,0.3144
1973,5,3,58.4793,49,0
1973,5,3,58.4793,51,0.3144
1973,5,3,58.4793,53,0.3144
1973,5,3,58.4793,55,0
1973,5,3,58.4793,57,0
1973,5,3,58.4793,59,0.94321
1973,5,3,58.4793,61,0.3144
1973,5,3,58.4793,63,0.3144
1973,5,3,58.4793,65,1.57202
1973,5,3,58.4793,67,1.57202
1973,5,3,58.4793,69,1.57202
1973,5,3,58.4793,71,1.57202
1973,5,3,58.4793,73,2.82964
1973,5,3,58.4793,75,1.88643
1973,5,3,58.4793,77,2.20083
1973,5,3,58.4793,79,3.14405
1973,5,3,58.4793,81,2.51524
1973,5,3,58.4793,83,4.40167
1973,5,3,58.4793,85,3.45845
1973,5,3,58.4793,87,1.57202
1973,5,3,58.4793,89,1.57202
1973,5,3,58.4793,91,1.88643
1973,5,3,58.4793,93,3.77286
1973,5,3,58.4793,95,1.25762
1973,5,3,58.4793,97,1.88643
1973,5,3,58.4793,99,1.25762
1973,5,3,58.4793,101,0
1973,5,3,58.4793,103,1.57202
1973,5,3,58.4793,105,2.20083
1973,5,3,58.4793,107,1.57202
1973,5,3,58.4793,109,0.94321
1973,5,3,58.4793,111,1.88643
1973,5,3,58.4793,113,1.88643
1973,5,3,58.4793,115,0.62881
1973,5,3,58.4793,117,0.62881
1973,5,3,58.4793,119,0.62881
1973,5,3,58.4793,121,0.62881
1973,5,3,58.4793,123,0
1973,5,3,58.4793,125,0
1973,5,3,58.4793,127,0
1973,5,3,58.4793,129,0.94321
1973,5,3,58.4793,131,0
1973,5,3,58.4793,133,0.94321
1973,5,3,58.4793,135,0.3144
1973,5,3,58.4793,137,0
1973,5,3,58.4793,139,0.3144
1973,5,3,58.4793,143,0
1973,5,3,58.4793,147,0.3144
1973,5,3,58.4793,151,0
1973,5,3,58.4793,155,0
1973,5,3,58.4793,159,0.3144
1973,5,3,58.4793,163,0
1973,5,3,58.4793,167,0
1973,5,3,58.4793,171,0
1973,5,3,58.4793,175,0
1973,5,3,58.4793,179,0
1973,5,3,58.4793,183,0
1973,5,3,58.4793,187,0
1973,5,3,58.4793,191,0
1973,5,3,58.4793,195,0
1973,5,3,58.4793,199,0
1973,5,3,58.4793,203,0
1973,5,3,58.4793,207,0
1973,5,3,58.4793,211,0
1973,5,3,58.4793,215,0
1973,5,3,58.4793,219,0
1973,5,3,58.4793,223,0
1973,5,3,58.4793,227,0
1973,5,3,58.4793,231,0
1973,5,3,58.4793,235,0
1973,5,3,58.4793,239,0
1973,5,3,58.4793,243,0
1973,5,3,58.4793,247,0
1973,11,3,102.43,5,0
1973,11,3,102.43,7,0
1973,11,3,102.43,9,0
1973,11,3,102.43,11,0
1973,11,3,102.43,13,0.29604
1973,11,3,102.43,15,0
1973,11,3,102.43,17,0.88812
1973,11,3,102.43,19,1.18416
1973,11,3,102.43,21,0.59208
1973,11,3,102.43,23,0.88812
1973,11,3,102.43,25,0.88812
1973,11,3,102.43,27,0.29604
1973,11,3,102.43,29,0.29604
1973,11,3,102.43,31,0.29604
1973,11,3,102.43,33,0
1973,11,3,102.43,35,0
1973,11,3,102.43,37,0.29604
1973,11,3,102.43,39,0
1973,11,3,102.43,41,0.29604
1973,11,3,102.43,43,0
1973,11,3,102.43,45,0
1973,11,3,102.43,47,0.29604
1973,11,3,102.43,49,0
1973,11,3,102.43,51,0
1973,11,3,102.43,53,0
1973,11,3,102.43,55,0
1973,11,3,102.43,57,0.88812
1973,11,3,102.43,59,0.29604
1973,11,3,102.43,61,0.59208
1973,11,3,102.43,63,1.4802
1973,11,3,102.43,65,1.18416
1973,11,3,102.43,67,1.77624
1973,11,3,102.43,69,1.77624
1973,11,3,102.43,71,1.77624
1973,11,3,102.43,73,5.03267
1973,11,3,102.43,75,2.36832
1973,11,3,102.43,77,2.96039
1973,11,3,102.43,79,2.66436
1973,11,3,102.43,81,6.51287
1973,11,3,102.43,83,7.40099
1973,11,3,102.43,85,3.55247
1973,11,3,102.43,87,5.92079
1973,11,3,102.43,89,3.55247
1973,11,3,102.43,91,2.36832
1973,11,3,102.43,93,5.03267
1973,11,3,102.43,95,3.84851
1973,11,3,102.43,97,3.25643
1973,11,3,102.43,99,3.25643
1973,11,3,102.43,101,3.25643
1973,11,3,102.43,103,2.07228
1973,11,3,102.43,105,2.36832
1973,11,3,102.43,107,2.07228
1973,11,3,102.43,109,1.77624
1973,11,3,102.43,111,2.36832
1973,11,3,102.43,113,2.07228
1973,11,3,102.43,115,0.59208
1973,11,3,102.43,117,0
1973,11,3,102.43,119,1.77624
1973,11,3,102.43,121,0.59208
1973,11,3,102.43,123,0.88812
1973,11,3,102.43,125,0.88812
1973,11,3,102.43,127,0.88812
1973,11,3,102.43,129,0.29604
1973,11,3,102.43,131,0.59208
1973,11,3,102.43,133,0.88812
1973,11,3,102.43,135,0.88812
1973,11,3,102.43,137,0
1973,11,3,102.43,139,0.29604
1973,11,3,102.43,143,0.59208
1973,11,3,102.43,147,0.59208
1973,11,3,102.43,151,0.29604
1973,11,3,102.43,155,0.88812
1973,11,3,102.43,159,0
1973,11,3,102.43,163,0.29604
1973,11,3,102.43,167,0.59208
1973,11,3,102.43,171,0
1973,11,3,102.43,175,0
1973,11,3,102.43,179,0
1973,11,3,102.43,183,0.29604
1973,11,3,102.43,187,0
1973,11,3,102.43,191,0.29604
1973,11,3,102.43,195,0
1973,11,3,102.43,199,0
1973,11,3,102.43,203,0
1973,11,3,102.43,207,0
1973,11,3,102.43,211,0
1973,11,3,102.43,215,0
1973,11,3,102.43,219,0
1973,11,3,102.43,223,0
1973,11,3,102.43,227,0
1973,11,3,102.43,231,0
1973,11,3,102.43,235,0
1973,11,3,102.43,239,0
1973,11,3,102.43,243,0
1973,11,3,102.43,247,0
1974,2,3,399.549,5,0
1974,2,3,399.549,7,0
1974,2,3,399.549,9,0
1974,2,3,399.549,11,0
1974,2,3,399.549,13,0
1974,2,3,399.549,15,0
1974,2,3,399.549,17,0.53022
1974,2,3,399.549,19,1.61381
1974,2,3,399.549,21,3.22763
1974,2,3,399.549,23,1.34871
1974,2,3,399.549,25,1.61381
1974,2,3,399.549,27,1.32554
1974,2,3,399.549,29,2.14403
1974,2,3,399.549,31,0.79532
1974,2,3,399.549,33,4.84144
1974,2,3,399.549,35,1.59065
1974,2,3,399.549,37,4.57633
1974,2,3,399.549,39,2.14403
1974,2,3,399.549,41,2.12086
1974,2,3,399.549,43,2.14403
1974,2,3,399.549,45,2.93935
1974,2,3,399.549,47,3.73468
1974,2,3,399.549,49,0.79532
1974,2,3,399.549,51,1.61381
1974,2,3,399.549,53,1.06043
1974,2,3,399.549,55,1.61381
1974,2,3,399.549,57,4.02295
1974,2,3,399.549,59,5.06022
1974,2,3,399.549,61,6.9623
1974,2,3,399.549,63,2.38597
1974,2,3,399.549,65,11.2504
1974,2,3,399.549,67,10.4087
1974,2,3,399.549,69,21.152
1974,2,3,399.549,71,14.6968
1974,2,3,399.549,73,14.985
1974,2,3,399.549,75,36.2297
1974,2,3,399.549,77,28.9328
1974,2,3,399.549,79,18.4778
1974,2,3,399.549,81,43.2384
1974,2,3,399.549,83,15.7572
1974,2,3,399.549,85,24.933
1974,2,3,399.549,87,18.2127
1974,2,3,399.549,89,10.4319
1974,2,3,399.549,91,15.5616
1974,2,3,399.549,93,6.14381
1974,2,3,399.549,95,10.1668
1974,2,3,399.549,97,7.46935
1974,2,3,399.549,99,3.99978
1974,2,3,399.549,101,2.67425
1974,2,3,399.549,103,2.93935
1974,2,3,399.549,105,5.08338
1974,2,3,399.549,107,5.90187
1974,2,3,399.549,109,0.26511
1974,2,3,399.549,111,0.26511
1974,2,3,399.549,113,0.53022
1974,2,3,399.549,115,1.61381
1974,2,3,399.549,117,0.26511
1974,2,3,399.549,119,1.87892
1974,2,3,399.549,121,0.53022
1974,2,3,399.549,123,2.96252
1974,2,3,399.549,125,0.26511
1974,2,3,399.549,127,0
1974,2,3,399.549,129,0
1974,2,3,399.549,131,0.26511
1974,2,3,399.549,133,0.26511
1974,2,3,399.549,135,0.26511
1974,2,3,399.549,137,0.26511
1974,2,3,399.549,139,0.26511
1974,2,3,399.549,143,0
1974,2,3,399.549,147,0.26511
1974,2,3,399.549,151,0
1974,2,3,399.549,155,0.26511
1974,2,3,399.549,159,0
1974,2,3,399.549,163,0
1974,2,3,399.549,167,0.26511
1974,2,3,399.549,171,0
1974,2,3,399.549,175,0
1974,2,3,399.549,179,0
1974,2,3,399.549,183,0
1974,2,3,399.549,187,0
1974,2,3,399.549,191,0
1974,2,3,399.549,195,0
1974,2,3,399.549,199,0
1974,2,3,399.549,203,0
1974,2,3,399.549,207,0
1974,2,3,399.549,211,0
1974,2,3,399.549,215,0
1974,2,3,399.549,219,0
1974,2,3,399.549,223,0
1974,2,3,399.549,227,0
1974,2,3,399.549,231,0
1974,2,3,399.549,235,0
1974,2,3,399.549,239,0
1974,2,3,399.549,243,0
1974,2,3,399.549,247,0
1974,5,3,57.3082,5,0
1974,5,3,57.3082,7,0.2909
1974,5,3,57.3082,9,0
1974,5,3,57.3082,11,0
1974,5,3,57.3082,13,0
1974,5,3,57.3082,15,0.2909
1974,5,3,57.3082,17,0
1974,5,3,57.3082,19,0.2909
1974,5,3,57.3082,21,0
1974,5,3,57.3082,23,0
1974,5,3,57.3082,25,0
1974,5,3,57.3082,27,0.2909
1974,5,3,57.3082,29,0
1974,5,3,57.3082,31,0
1974,5,3,57.3082,33,0
1974,5,3,57.3082,35,0.87271
1974,5,3,57.3082,37,0.87271
1974,5,3,57.3082,39,0.58181
1974,5,3,57.3082,41,0.58181
1974,5,3,57.3082,43,0.87271
1974,5,3,57.3082,45,0.58181
1974,5,3,57.3082,47,1.45452
1974,5,3,57.3082,49,0.58181
1974,5,3,57.3082,51,0
1974,5,3,57.3082,53,0.58181
1974,5,3,57.3082,55,0.58181
1974,5,3,57.3082,57,0
1974,5,3,57.3082,59,0.58181
1974,5,3,57.3082,61,1.16362
1974,5,3,57.3082,63,0
1974,5,3,57.3082,65,0.87271
1974,5,3,57.3082,67,0.2909
1974,5,3,57.3082,69,0.2909
1974,5,3,57.3082,71,2.32724
1974,5,3,57.3082,73,2.03633
1974,5,3,57.3082,75,3.49086
1974,5,3,57.3082,77,2.03633
1974,5,3,57.3082,79,1.16362
1974,5,3,57.3082,81,3.19995
1974,5,3,57.3082,83,1.45452
1974,5,3,57.3082,85,2.03633
1974,5,3,57.3082,87,1.45452
1974,5,3,57.3082,89,2.32724
1974,5,3,57.3082,91,1.45452
1974,5,3,57.3082,93,2.90905
1974,5,3,57.3082,95,2.03633
1974,5,3,57.3082,97,1.45452
1974,5,3,57.3082,99,1.74543
1974,5,3,57.3082,101,2.32724
1974,5,3,57.3082,103,1.45452
1974,5,3,57.3082,105,2.03633
1974,5,3,57.3082,107,0.58181
1974,5,3,57.3082,109,0.58181
1974,5,3,57.3082,111,0.2909
1974,5,3,57.3082,113,0.87271
1974,5,3,57.3082,115,0.2909
1974,5,3,57.3082,117,0.58181
1974,5,3,57.3082,119,0.2909
1974,5,3,57.3082,121,0
1974,5,3,57.3082,123,0
1974,5,3,57.3082,125,0.58181
1974,5,3,57.3082,127,0
1974,5,3,57.3082,129,0.58181
1974,5,3,57.3082,131,0.87271
1974,5,3,57.3082,133,0.2909
1974,5,3,57.3082,135,0.2909
1974,5,3,57.3082,137,0
1974,5,3,57.3082,139,0.2909
1974,5,3,57.3082,143,0.2909
1974,5,3,57.3082,147,0.87271
1974,5,3,57.3082,151,0
1974,5,3,57.3082,155,0.58181
1974,5,3,57.3082,159,0
1974,5,3,57.3082,163,0
1974,5,3,57.3082,167,0.2909
1974,5,3,57.3082,171,0
1974,5,3,57.3082,175,0
1974,5,3,57.3082,179,0
1974,5,3,57.3082,183,0
1974,5,3,57.3082,187,0
1974,5,3,57.3082,191,0
1974,5,3,57.3082,195,0
1974,5,3,57.3082,199,0
1974,5,3,57.3082,203,0
1974,5,3,57.3082,207,0
1974,5,3,57.3082,211,0
1974,5,3,57.3082,215,0
1974,5,3,57.3082,219,0
1974,5,3,57.3082,223,0
1974,5,3,57.3082,227,0
1974,5,3,57.3082,231,0
1974,5,3,57.3082,235,0
1974,5,3,57.3082,239,0
1974,5,3,57.3082,243,0
1974,5,3,57.3082,247,0
1975,2,3,122.368,5,0
1975,2,3,122.368,7,0
1975,2,3,122.368,9,0
1975,2,3,122.368,11,0
1975,2,3,122.368,13,0
1975,2,3,122.368,15,0
1975,2,3,122.368,17,0
1975,2,3,122.368,19,0
1975,2,3,122.368,21,0
1975,2,3,122.368,23,0
1975,2,3,122.368,25,0
1975,2,3,122.368,27,0
1975,2,3,122.368,29,0
1975,2,3,122.368,31,0.52173
1975,2,3,122.368,33,0.52173
1975,2,3,122.368,35,0.52173
1975,2,3,122.368,37,1.04345
1975,2,3,122.368,39,0
1975,2,3,122.368,41,0.4822
1975,2,3,122.368,43,0
1975,2,3,122.368,45,0.52173
1975,2,3,122.368,47,0.4822
1975,2,3,122.368,49,0
1975,2,3,122.368,51,0
1975,2,3,122.368,53,1.56518
1975,2,3,122.368,55,2.00785
1975,2,3,122.368,57,3.01178
1975,2,3,122.368,59,5.58089
1975,2,3,122.368,61,4.61649
1975,2,3,122.368,63,6.42671
1975,2,3,122.368,65,3.97618
1975,2,3,122.368,67,5.58089
1975,2,3,122.368,69,8.95629
1975,2,3,122.368,71,10.3634
1975,2,3,122.368,73,10.0393
1975,2,3,122.368,75,7.54922
1975,2,3,122.368,77,3.93666
1975,2,3,122.368,79,5.50184
1975,2,3,122.368,81,5.98404
1975,2,3,122.368,83,5.50184
1975,2,3,122.368,85,4.94059
1975,2,3,122.368,87,2.45053
1975,2,3,122.368,89,1.52565
1975,2,3,122.368,91,1.52565
1975,2,3,122.368,93,3.93666
1975,2,3,122.368,95,1.9288
1975,2,3,122.368,97,3.97618
1975,2,3,122.368,99,0
1975,2,3,122.368,101,0.52173
1975,2,3,122.368,103,0.9644
1975,2,3,122.368,105,1.04345
1975,2,3,122.368,107,1.4466
1975,2,3,122.368,109,0.4822
1975,2,3,122.368,111,1.4466
1975,2,3,122.368,113,0.4822
1975,2,3,122.368,115,0.52173
1975,2,3,122.368,117,0
1975,2,3,122.368,119,0
1975,2,3,122.368,121,0
1975,2,3,122.368,123,0
1975,2,3,122.368,125,0
1975,2,3,122.368,127,0
1975,2,3,122.368,129,0
1975,2,3,122.368,131,0.4822
1975,2,3,122.368,133,0
1975,2,3,122.368,135,0
1975,2,3,122.368,137,0
1975,2,3,122.368,139,0
1975,2,3,122.368,143,0
1975,2,3,122.368,147,0
1975,2,3,122.368,151,0
1975,2,3,122.368,155,0
1975,2,3,122.368,159,0
1975,2,3,122.368,163,0
1975,2,3,122.368,167,0
1975,2,3,122.368,171,0
1975,2,3,122.368,175,0
1975,2,3,122.368,179,0
1975,2,3,122.368,183,0
1975,2,3,122.368,187,0
1975,2,3,122.368,191,0
1975,2,3,122.368,195,0
1975,2,3,122.368,199,0
1975,2,3,122.368,203,0
1975,2,3,122.368,207,0
1975,2,3,122.368,211,0
1975,2,3,122.368,215,0
1975,2,3,122.368,219,0
1975,2,3,122.368,223,0
1975,2,3,122.368,227,0
1975,2,3,122.368,231,0
1975,2,3,122.368,235,0
1975,2,3,122.368,239,0
1975,2,3,122.368,243,0
1975,2,3,122.368,247,0
1976,2,3,240.401,5,0
1976,2,3,240.401,7,0
1976,2,3,240.401,9,0
1976,2,3,240.401,11,0
1976,2,3,240.401,13,0
1976,2,3,240.401,15,0
1976,2,3,240.401,17,0
1976,2,3,240.401,19,0
1976,2,3,240.401,21,0
1976,2,3,240.401,23,0.40363
1976,2,3,240.401,25,0
1976,2,3,240.401,27,0
1976,2,3,240.401,29,0
1976,2,3,240.401,31,0
1976,2,3,240.401,33,0
1976,2,3,240.401,35,0
1976,2,3,240.401,37,0
1976,2,3,240.401,39,0.58153
1976,2,3,240.401,41,0.40363
1976,2,3,240.401,43,0
1976,2,3,240.401,45,0.80726
1976,2,3,240.401,47,1.2109
1976,2,3,240.401,49,1.3888
1976,2,3,240.401,51,1.16307
1976,2,3,240.401,53,1.3888
1976,2,3,240.401,55,2.14823
1976,2,3,240.401,57,3.94066
1976,2,3,240.401,59,4.11856
1976,2,3,240.401,61,5.32946
1976,2,3,240.401,63,7.75125
1976,2,3,240.401,65,5.50736
1976,2,3,240.401,67,10.481
1976,2,3,240.401,69,15.9405
1976,2,3,240.401,71,11.5484
1976,2,3,240.401,73,11.822
1976,2,3,240.401,75,22.2552
1976,2,3,240.401,77,15.0854
1976,2,3,240.401,79,9.80382
1976,2,3,240.401,81,18.896
1976,2,3,240.401,83,17.6851
1976,2,3,240.401,85,10.6589
1976,2,3,240.401,87,11.4184
1976,2,3,240.401,89,6.84832
1976,2,3,240.401,91,8.18929
1976,2,3,240.401,93,7.29979
1976,2,3,240.401,95,5.91099
1976,2,3,240.401,97,5.10373
1976,2,3,240.401,99,4.29646
1976,2,3,240.401,101,1.79243
1976,2,3,240.401,103,1.3888
1976,2,3,240.401,105,2.9555
1976,2,3,240.401,107,1.16307
1976,2,3,240.401,109,0.58153
1976,2,3,240.401,111,0
1976,2,3,240.401,113,1.16307
1976,2,3,240.401,115,0.40363
1976,2,3,240.401,117,1.16307
1976,2,3,240.401,119,0
1976,2,3,240.401,121,0
1976,2,3,240.401,123,0
1976,2,3,240.401,125,0
1976,2,3,240.401,127,0
1976,2,3,240.401,129,0
1976,2,3,240.401,131,0
1976,2,3,240.401,133,0
1976,2,3,240.401,135,0
1976,2,3,240.401,137,0.40363
1976,2,3,240.401,139,0
1976,2,3,240.401,143,0
1976,2,3,240.401,147,0
1976,2,3,240.401,151,0
1976,2,3,240.401,155,0
1976,2,3,240.401,159,0
1976,2,3,240.401,163,0
1976,2,3,240.401,167,0
1976,2,3,240.401,171,0
1976,2,3,240.401,175,0
1976,2,3,240.401,179,0
1976,2,3,240.401,183,0
1976,2,3,240.401,187,0
1976,2,3,240.401,191,0
1976,2,3,240.401,195,0
1976,2,3,240.401,199,0
1976,2,3,240.401,203,0
1976,2,3,240.401,207,0
1976,2,3,240.401,211,0
1976,2,3,240.401,215,0
1976,2,3,240.401,219,0
1976,2,3,240.401,223,0
1976,2,3,240.401,227,0
1976,2,3,240.401,231,0
1976,2,3,240.401,235,0
1976,2,3,240.401,239,0
1976,2,3,240.401,243,0
1976,2,3,240.401,247,0
1982,5,3,130.659,5,0
1982,5,3,130.659,7,0
1982,5,3,130.659,9,0
1982,5,3,130.659,11,0
1982,5,3,130.659,13,0.24494
1982,5,3,130.659,15,0
1982,5,3,130.659,17,0
1982,5,3,130.659,19,0
1982,5,3,130.659,21,0.24494
1982,5,3,130.659,23,0
1982,5,3,130.659,25,0.24494
1982,5,3,130.659,27,0
1982,5,3,130.659,29,0
1982,5,3,130.659,31,0
1982,5,3,130.659,33,0
1982,5,3,130.659,35,0
1982,5,3,130.659,37,0
1982,5,3,130.659,39,0
1982,5,3,130.659,41,0
1982,5,3,130.659,43,0.93962
1982,5,3,130.659,45,0.48988
1982,5,3,130.659,47,0
1982,5,3,130.659,49,0
1982,5,3,130.659,51,0.73482
1982,5,3,130.659,53,0.48988
1982,5,3,130.659,55,0.48988
1982,5,3,130.659,57,1.22471
1982,5,3,130.659,59,1.4295
1982,5,3,130.659,61,0.97976
1982,5,3,130.659,63,1.46965
1982,5,3,130.659,65,3.34888
1982,5,3,130.659,67,2.61406
1982,5,3,130.659,69,2.859
1982,5,3,130.659,71,5.718
1982,5,3,130.659,73,6.65761
1982,5,3,130.659,75,6.90255
1982,5,3,130.659,77,11.1911
1982,5,3,130.659,79,4.0837
1982,5,3,130.659,81,9.51661
1982,5,3,130.659,83,8.53685
1982,5,3,130.659,85,6.37252
1982,5,3,130.659,87,3.59382
1982,5,3,130.659,89,4.49329
1982,5,3,130.659,91,1.18456
1982,5,3,130.659,93,5.18797
1982,5,3,130.659,95,2.61406
1982,5,3,130.659,97,5.67785
1982,5,3,130.659,99,0.97976
1982,5,3,130.659,101,4.94302
1982,5,3,130.659,103,0.48988
1982,5,3,130.659,105,2.859
1982,5,3,130.659,107,1.91938
1982,5,3,130.659,109,0.97976
1982,5,3,130.659,111,1.4295
1982,5,3,130.659,113,1.18456
1982,5,3,130.659,115,1.87923
1982,5,3,130.659,117,1.18456
1982,5,3,130.659,119,0.24494
1982,5,3,130.659,121,2.12417
1982,5,3,130.659,123,0.97976
1982,5,3,130.659,125,1.87923
1982,5,3,130.659,127,0
1982,5,3,130.659,129,0.24494
1982,5,3,130.659,131,0.93962
1982,5,3,130.659,133,0
1982,5,3,130.659,135,1.18456
1982,5,3,130.659,137,0
1982,5,3,130.659,139,0.24494
1982,5,3,130.659,143,1.87924
1982,5,3,130.659,147,1.4295
1982,5,3,130.659,151,0
1982,5,3,130.659,155,0
1982,5,3,130.659,159,0
1982,5,3,130.659,163,0.24494
1982,5,3,130.659,167,0
1982,5,3,130.659,171,0
1982,5,3,130.659,175,0.93962
1982,5,3,130.659,179,0.93962
1982,5,3,130.659,183,0
1982,5,3,130.659,187,0
1982,5,3,130.659,191,0
1982,5,3,130.659,195,0
1982,5,3,130.659,199,0
1982,5,3,130.659,203,0
1982,5,3,130.659,207,0
1982,5,3,130.659,211,0
1982,5,3,130.659,215,0
1982,5,3,130.659,219,0
1982,5,3,130.659,223,0
1982,5,3,130.659,227,0
1982,5,3,130.659,231,0
1982,5,3,130.659,235,0
1982,5,3,130.659,239,0
1982,5,3,130.659,243,0
1982,5,3,130.659,247,0
1987,8,3,225.037,5,0
1987,8,3,225.037,7,0
1987,8,3,225.037,9,0
1987,8,3,225.037,11,0.69332
1987,8,3,225.037,13,0.76617
1987,8,3,225.037,15,1.07641
1987,8,3,225.037,17,0.76617
1987,8,3,225.037,19,0
1987,8,3,225.037,21,0
1987,8,3,225.037,23,0
1987,8,3,225.037,25,0.38309
1987,8,3,225.037,27,0.69332
1987,8,3,225.037,29,0
1987,8,3,225.037,31,0
1987,8,3,225.037,33,0
1987,8,3,225.037,35,0
1987,8,3,225.037,37,0
1987,8,3,225.037,39,0.38309
1987,8,3,225.037,41,0.38309
1987,8,3,225.037,43,0.69332
1987,8,3,225.037,45,0.38309
1987,8,3,225.037,47,0.38309
1987,8,3,225.037,49,2.22567
1987,8,3,225.037,51,0.76617
1987,8,3,225.037,53,0.76617
1987,8,3,225.037,55,1.07641
1987,8,3,225.037,57,0.76617
1987,8,3,225.037,59,1.84258
1987,8,3,225.037,61,5.14465
1987,8,3,225.037,63,1.84258
1987,8,3,225.037,65,3.22922
1987,8,3,225.037,67,3.68516
1987,8,3,225.037,69,1.07641
1987,8,3,225.037,71,1.76973
1987,8,3,225.037,73,3.75802
1987,8,3,225.037,75,5.45489
1987,8,3,225.037,77,5.14465
1987,8,3,225.037,79,2.91899
1987,8,3,225.037,81,8.22816
1987,8,3,225.037,83,7.22461
1987,8,3,225.037,85,9.30457
1987,8,3,225.037,87,5.52774
1987,8,3,225.037,89,8.30102
1987,8,3,225.037,91,6.98723
1987,8,3,225.037,93,12.1507
1987,8,3,225.037,95,8.82982
1987,8,3,225.037,97,6.91438
1987,8,3,225.037,99,5.14465
1987,8,3,225.037,101,6.22106
1987,8,3,225.037,103,5.6006
1987,8,3,225.037,105,7.68055
1987,8,3,225.037,107,6.22106
1987,8,3,225.037,109,5.83797
1987,8,3,225.037,111,7.91793
1987,8,3,225.037,113,3.61231
1987,8,3,225.037,115,4.30562
1987,8,3,225.037,117,5.14465
1987,8,3,225.037,119,7.22461
1987,8,3,225.037,121,2.22567
1987,8,3,225.037,123,3.99539
