Fleet,Length,Sel
2,285.5,3.39813e-09
3,285.5,0.525491
4,285.5,2.5799e-09
5,285.5,2.5799e-09
6,285.5,0.628193
7,285.5,8.91331e-09
8,285.5,8.91331e-09
9,285.5,5.88487e-09
10,285.5,0.999996
11,285.5,2.74857e-07
12,285.5,3.39813e-09
13,285.5,0.525491
14,285.5,2.5799e-09
15,285.5,3.39813e-09
16,285.5,1.23374e-08
17,285.5,6.2534e-09
18,285.5,3.9102e-09
19,285.5,0.638004
20,285.5,0.628193
1,286.5,2.05065e-07
2,286.5,3.35695e-09
3,286.5,0.515337
4,286.5,2.57337e-09
5,286.5,2.57337e-09
6,286.5,0.628193
7,286.5,6.65264e-09
8,286.5,6.65264e-09
9,286.5,5.58506e-09
10,286.5,0.999997
11,286.5,2.05065e-07
12,286.5,3.35695e-09
13,286.5,0.515337
14,286.5,2.57337e-09
15,286.5,3.35695e-09
16,286.5,1.06514e-08
17,286.5,5.89929e-09
18,286.5,3.85902e-09
19,286.5,0.632238
20,286.5,0.628193
1,287.5,1.52722e-07
2,287.5,3.31819e-09
3,287.5,0.505135
4,287.5,2.56701e-09
5,287.5,2.56701e-09
6,287.5,0.628193
7,287.5,5.18265e-09
8,287.5,5.18265e-09
9,287.5,5.3269e-09
10,287.5,0.999997
11,287.5,1.52722e-07
12,287.5,3.31819e-09
13,287.5,0.505135
14,287.5,2.56701e-09
15,287.5,3.31819e-09
16,287.5,9.40325e-09
17,287.5,5.59762e-09
18,287.5,3.80933e-09
19,287.5,0.626466
20,287.5,0.628193
1,288.5,1.13583e-07
2,288.5,3.28165e-09
3,288.5,0.494886
4,288.5,2.56083e-09
5,288.5,2.56083e-09
6,288.5,0.628193
7,288.5,4.23102e-09
8,288.5,4.23102e-09
9,288.5,5.10252e-09
10,288.5,0.999998
11,288.5,1.13583e-07
12,288.5,3.28165e-09
13,288.5,0.494886
14,288.5,2.56083e-09
15,288.5,3.28165e-09
16,288.5,8.44857e-09
17,288.5,5.33789e-09
18,288.5,3.76107e-09
19,288.5,0.620691
20,288.5,0.628193
1,289.5,8.44033e-08
2,289.5,3.24715e-09
3,289.5,0.484594
4,289.5,2.5548e-09
5,289.5,2.5548e-09
6,289.5,0.628193
7,289.5,3.61743e-09
8,289.5,3.61743e-09
9,289.5,4.90587e-09
10,289.5,0.999998
11,289.5,8.44033e-08
12,289.5,3.24715e-09
13,289.5,0.484594
14,289.5,2.5548e-09
15,289.5,3.24715e-09
16,289.5,7.69866e-09
17,289.5,5.11216e-09
18,289.5,3.71422e-09
19,289.5,0.614914
20,289.5,0.628193
1,290.5,6.27121e-08
2,290.5,3.21452e-09
3,290.5,0.47426
4,290.5,2.54892e-09
5,290.5,2.54892e-09
6,290.5,0.628193
7,290.5,3.22312e-09
8,290.5,3.22312e-09
9,290.5,4.73223e-09
10,290.5,0.999998
11,290.5,6.27121e-08
12,290.5,3.21452e-09
13,290.5,0.47426
14,290.5,2.54892e-09
15,290.5,3.21452e-09
16,290.5,7.09639e-09
17,290.5,4.91433e-09
18,290.5,3.66872e-09
19,290.5,0.609135
20,290.5,0.628193
1,291.5,4.66352e-08
2,291.5,3.18362e-09
3,291.5,0.463886
4,291.5,2.5432e-09
5,291.5,2.5432e-09
6,291.5,0.628193
7,291.5,2.97031e-09
8,291.5,2.97031e-09
9,291.5,4.57788e-09
10,291.5,0.999999
11,291.5,4.66352e-08
12,291.5,3.18362e-09
13,291.5,0.463886
14,291.5,2.5432e-09
15,291.5,3.18362e-09
16,291.5,6.60357e-09
17,291.5,4.73968e-09
18,291.5,3.62455e-09
19,291.5,0.603355
20,291.5,0.628193
1,292.5,3.47544e-08
2,292.5,3.15431e-09
3,292.5,0.453475
4,292.5,2.53761e-09
5,292.5,2.53761e-09
6,292.5,0.628193
7,292.5,2.80834e-09
8,292.5,2.80834e-09
9,292.5,4.43984e-09
10,292.5,0.999999
11,292.5,3.47544e-08
12,292.5,3.15431e-09
13,292.5,0.453475
14,292.5,2.53761e-09
15,292.5,3.15431e-09
16,292.5,6.19383e-09
17,292.5,4.58445e-09
18,292.5,3.58165e-09
19,292.5,0.597576
20,292.5,0.628193
1,293.5,2.60001e-08
2,293.5,3.12647e-09
3,293.5,0.44303
4,293.5,2.53215e-09
5,293.5,2.53215e-09
6,293.5,0.628193
7,293.5,2.70439e-09
8,293.5,2.70439e-09
9,293.5,4.31572e-09
10,293.5,0.999999
11,293.5,2.60001e-08
12,293.5,3.12647e-09
13,293.5,0.44303
14,293.5,2.53215e-09
15,293.5,3.12647e-09
16,293.5,5.84845e-09
17,293.5,4.44565e-09
18,293.5,3.54e-09
19,293.5,0.591799
20,293.5,0.628193
1,294.5,1.95684e-08
2,294.5,3.1e-09
3,294.5,0.432551
4,294.5,2.52682e-09
5,294.5,2.52682e-09
6,294.5,0.628193
7,294.5,2.63732e-09
8,294.5,2.63732e-09
9,294.5,4.20356e-09
10,294.5,0.999999
11,294.5,1.95684e-08
12,294.5,3.1e-09
13,294.5,0.432551
14,294.5,2.52682e-09
15,294.5,3.1e-09
16,294.5,5.55383e-09
17,294.5,4.32086e-09
18,294.5,3.49956e-09
19,294.5,0.586024
20,294.5,0.628193
1,295.5,1.48566e-08
2,295.5,3.0748e-09
3,295.5,0.422042
4,295.5,2.52162e-09
5,295.5,2.52162e-09
6,295.5,0.628193
7,295.5,2.59358e-09
8,295.5,2.59358e-09
9,295.5,4.10174e-09
10,295.5,0.999999
11,295.5,1.48566e-08
12,295.5,3.0748e-09
13,295.5,0.422042
14,295.5,2.52162e-09
15,295.5,3.0748e-09
16,295.5,5.29986e-09
17,295.5,4.20812e-09
18,295.5,3.46031e-09
19,295.5,0.580253
20,295.5,0.628193
1,296.5,1.14149e-08
2,296.5,3.05078e-09
3,296.5,0.411504
4,296.5,2.51653e-09
5,296.5,2.51653e-09
6,296.5,0.628193
7,296.5,2.56454e-09
8,296.5,2.56454e-09
9,296.5,4.00892e-09
10,296.5,0.999999
11,296.5,1.14149e-08
12,296.5,3.05078e-09
13,296.5,0.411504
14,296.5,2.51653e-09
15,296.5,3.05078e-09
16,296.5,5.0789e-09
17,296.5,4.10578e-09
18,296.5,3.4222e-09
19,296.5,0.574487
20,296.5,0.628193
1,297.5,8.90791e-09
2,297.5,3.02786e-09
3,297.5,0.40094
4,297.5,2.51155e-09
5,297.5,2.51155e-09
6,297.5,0.628193
7,297.5,2.54472e-09
8,297.5,2.54472e-09
9,297.5,3.92398e-09
10,297.5,0.999999
11,297.5,8.90791e-09
12,297.5,3.02786e-09
13,297.5,0.40094
14,297.5,2.51155e-09
15,297.5,3.02786e-09
16,297.5,4.88507e-09
17,297.5,4.01251e-09
18,297.5,3.38522e-09
19,297.5,0.568726
20,297.5,0.628193
1,298.5,7.08698e-09
2,298.5,3.00597e-09
3,298.5,0.390352
4,298.5,2.50669e-09
5,298.5,2.50669e-09
6,298.5,0.628193
7,298.5,2.53067e-09
8,298.5,2.53067e-09
9,298.5,3.84597e-09
10,298.5,1
11,298.5,7.08698e-09
12,298.5,3.00597e-09
13,298.5,0.390352
14,298.5,2.50669e-09
15,298.5,3.00597e-09
16,298.5,4.71378e-09
17,298.5,3.92718e-09
18,298.5,3.34933e-09
19,298.5,0.562972
20,298.5,0.628193
1,299.5,5.76799e-09
2,299.5,2.98504e-09
3,299.5,0.379742
4,299.5,2.50193e-09
5,299.5,2.50193e-09
6,299.5,0.628193
7,299.5,2.52024e-09
8,299.5,2.52024e-09
9,299.5,3.77409e-09
10,299.5,1
11,299.5,5.76799e-09
12,299.5,2.98504e-09
13,299.5,0.379742
14,299.5,2.50193e-09
15,299.5,2.98504e-09
16,299.5,4.56142e-09
17,299.5,3.84882e-09
18,299.5,3.31451e-09
19,299.5,0.557226
20,299.5,0.628193
1,300.5,4.81514e-09
2,300.5,2.96501e-09
3,300.5,0.369112
4,300.5,2.49727e-09
5,300.5,2.49727e-09
6,300.5,0.628193
7,300.5,2.51206e-09
8,300.5,2.51206e-09
9,300.5,3.70767e-09
10,300.5,1
11,300.5,4.81514e-09
12,300.5,2.96501e-09
13,300.5,0.369112
14,300.5,2.49727e-09
15,300.5,2.96501e-09
16,300.5,4.42508e-09
17,300.5,3.77664e-09
18,300.5,3.28073e-09
19,300.5,0.551488
20,300.5,0.628193
1,301.5,4.12856e-09
2,301.5,2.94582e-09
3,301.5,0.358465
4,301.5,2.49272e-09
5,301.5,2.49272e-09
6,301.5,0.628193
7,301.5,2.50529e-09
8,301.5,2.50529e-09
9,301.5,3.6461e-09
10,301.5,1
11,301.5,4.12856e-09
12,301.5,2.94582e-09
13,301.5,0.358465
14,301.5,2.49272e-09
15,301.5,2.94582e-09
16,301.5,4.30241e-09
17,301.5,3.70995e-09
18,301.5,3.24795e-09
19,301.5,0.54576
20,301.5,0.628193
1,302.5,3.63504e-09
2,302.5,2.92743e-09
3,302.5,0.347802
4,302.5,2.48825e-09
5,302.5,2.48825e-09
6,302.5,0.628193
7,302.5,2.49943e-09
8,302.5,2.49943e-09
9,302.5,3.58888e-09
10,302.5,1
11,302.5,3.63504e-09
12,302.5,2.92743e-09
13,302.5,0.347802
14,302.5,2.48825e-09
15,302.5,2.92743e-09
16,302.5,4.19149e-09
17,302.5,3.64814e-09
18,302.5,3.21617e-09
19,302.5,0.540042
20,302.5,0.628193
1,303.5,3.2811e-09
2,303.5,2.90977e-09
3,303.5,0.337126
4,303.5,2.48388e-09
5,303.5,2.48388e-09
6,303.5,0.628193
7,303.5,2.49415e-09
8,303.5,2.49415e-09
9,303.5,3.53558e-09
10,303.5,1
11,303.5,3.2811e-09
12,303.5,2.90977e-09
13,303.5,0.337126
14,303.5,2.48388e-09
15,303.5,2.90977e-09
16,303.5,4.09076e-09
17,303.5,3.59072e-09
18,303.5,3.18536e-09
19,303.5,0.534335
20,303.5,0.628193
1,304.5,3.02775e-09
2,304.5,2.89282e-09
3,304.5,0.326438
4,304.5,2.4796e-09
5,304.5,2.4796e-09
6,304.5,0.628193
7,304.5,2.48926e-09
8,304.5,2.48926e-09
9,304.5,3.48582e-09
10,304.5,1
11,304.5,3.02775e-09
12,304.5,2.89282e-09
13,304.5,0.326438
14,304.5,2.4796e-09
15,304.5,2.89282e-09
16,304.5,3.99888e-09
17,304.5,3.53724e-09
18,304.5,3.15548e-09
19,304.5,0.528641
20,304.5,0.628193
1,305.5,2.84669e-09
2,305.5,2.87652e-09
3,305.5,0.315741
4,305.5,2.4754e-09
5,305.5,2.4754e-09
6,305.5,0.628193
7,305.5,2.48463e-09
8,305.5,2.48463e-09
9,305.5,3.43924e-09
10,305.5,1
11,305.5,2.84669e-09
12,305.5,2.87652e-09
13,305.5,0.315741
14,305.5,2.4754e-09
15,305.5,2.87652e-09
16,305.5,3.91477e-09
17,305.5,3.48731e-09
18,305.5,3.12652e-09
19,305.5,0.52296
20,305.5,0.628193
1,306.5,2.71743e-09
2,306.5,2.86085e-09
3,306.5,0.305037
4,306.5,2.47129e-09
5,306.5,2.47129e-09
6,306.5,0.628193
7,306.5,2.4802e-09
8,306.5,2.4802e-09
9,306.5,3.39557e-09
10,306.5,1
11,306.5,2.71743e-09
12,306.5,2.86085e-09
13,306.5,0.305037
14,306.5,2.47129e-09
15,306.5,2.86085e-09
16,306.5,3.8375e-09
17,306.5,3.44059e-09
18,306.5,3.09845e-09
19,306.5,0.517293
20,306.5,0.628193
1,307.5,2.62517e-09
2,307.5,2.84576e-09
3,307.5,0.294328
4,307.5,2.46726e-09
5,307.5,2.46726e-09
6,307.5,0.628193
7,307.5,2.47591e-09
8,307.5,2.47591e-09
9,307.5,3.35454e-09
10,307.5,1
11,307.5,2.62517e-09
12,307.5,2.84576e-09
13,307.5,0.294328
14,307.5,2.46726e-09
15,307.5,2.84576e-09
16,307.5,3.76628e-09
17,307.5,3.3968e-09
18,307.5,3.07126e-09
19,307.5,0.511641
20,307.5,0.628193
1,308.5,2.55928e-09
2,308.5,2.83123e-09
3,308.5,0.283615
4,308.5,2.46331e-09
5,308.5,2.46331e-09
6,308.5,0.628193
7,308.5,2.47174e-09
8,308.5,2.47174e-09
9,308.5,3.31592e-09
10,308.5,1
11,308.5,2.55928e-09
12,308.5,2.83123e-09
13,308.5,0.283615
14,308.5,2.46331e-09
15,308.5,2.83123e-09
16,308.5,3.70043e-09
17,308.5,3.35566e-09
18,308.5,3.04491e-09
19,308.5,0.506005
20,308.5,0.628193
1,309.5,2.51211e-09
2,309.5,2.81722e-09
3,309.5,0.272902
4,309.5,2.45943e-09
5,309.5,2.45943e-09
6,309.5,0.628193
7,309.5,2.46768e-09
8,309.5,2.46768e-09
9,309.5,3.27951e-09
10,309.5,1
11,309.5,2.51211e-09
12,309.5,2.81722e-09
13,309.5,0.272902
14,309.5,2.45943e-09
15,309.5,2.81722e-09
16,309.5,3.63938e-09
17,309.5,3.31694e-09
18,309.5,3.0194e-09
19,309.5,0.500385
20,309.5,0.628193
1,310.5,2.47821e-09
2,310.5,2.80371e-09
3,310.5,0.262189
4,310.5,2.45563e-09
5,310.5,2.45563e-09
6,310.5,0.628193
7,310.5,2.4637e-09
8,310.5,2.4637e-09
9,310.5,3.24513e-09
10,310.5,1
11,310.5,2.47821e-09
12,310.5,2.80371e-09
13,310.5,0.262189
14,310.5,2.45563e-09
15,310.5,2.80371e-09
16,310.5,3.58263e-09
17,310.5,3.28044e-09
18,310.5,2.99469e-09
19,310.5,0.494783
20,310.5,0.628193
1,311.5,2.45369e-09
2,311.5,2.79067e-09
3,311.5,0.251479
4,311.5,2.4519e-09
5,311.5,2.4519e-09
6,311.5,0.628193
7,311.5,2.45981e-09
8,311.5,2.45981e-09
9,311.5,3.21261e-09
10,311.5,1
11,311.5,2.45369e-09
12,311.5,2.79067e-09
13,311.5,0.251479
14,311.5,2.4519e-09
15,311.5,2.79067e-09
16,311.5,3.52975e-09
17,311.5,3.24598e-09
18,311.5,2.97077e-09
19,311.5,0.4892
20,311.5,0.628193
1,312.5,2.43578e-09
2,312.5,2.77808e-09
3,312.5,0.240774
4,312.5,2.44824e-09
5,312.5,2.44824e-09
6,312.5,0.628193
7,312.5,2.45599e-09
8,312.5,2.45599e-09
9,312.5,3.1818e-09
10,312.5,1
11,312.5,2.43578e-09
12,312.5,2.77808e-09
13,312.5,0.240774
14,312.5,2.44824e-09
15,312.5,2.77808e-09
16,312.5,3.48036e-09
17,312.5,3.21339e-09
18,312.5,2.94762e-09
19,312.5,0.483635
20,312.5,0.628193
1,313.5,2.42251e-09
2,313.5,2.76591e-09
3,313.5,0.230075
4,313.5,2.44464e-09
5,313.5,2.44464e-09
6,313.5,0.628193
7,313.5,2.45225e-09
8,313.5,2.45225e-09
9,313.5,3.15258e-09
10,313.5,1
11,313.5,2.42251e-09
12,313.5,2.76591e-09
13,313.5,0.230075
14,313.5,2.44464e-09
15,313.5,2.76591e-09
16,313.5,3.43413e-09
17,313.5,3.18253e-09
18,313.5,2.92521e-09
19,313.5,0.47809
20,313.5,0.628193
1,314.5,2.41251e-09
2,314.5,2.75415e-09
3,314.5,0.219385
4,314.5,2.44112e-09
5,314.5,2.44112e-09
6,314.5,0.628193
7,314.5,2.44859e-09
8,314.5,2.44859e-09
9,314.5,3.12483e-09
10,314.5,1
11,314.5,2.41251e-09
12,314.5,2.75415e-09
13,314.5,0.219385
14,314.5,2.44112e-09
15,314.5,2.75415e-09
16,314.5,3.39077e-09
17,314.5,3.15325e-09
18,314.5,2.90353e-09
19,314.5,0.472566
20,314.5,0.628193
1,315.5,2.4048e-09
2,315.5,2.74277e-09
3,315.5,0.208705
4,315.5,2.43765e-09
5,315.5,2.43765e-09
6,315.5,0.628193
7,315.5,2.44499e-09
8,315.5,2.44499e-09
9,315.5,3.09844e-09
10,315.5,1
11,315.5,2.4048e-09
12,315.5,2.74277e-09
13,315.5,0.208705
14,315.5,2.43765e-09
15,315.5,2.74277e-09
16,315.5,3.35003e-09
17,315.5,3.12545e-09
18,315.5,2.88255e-09
19,315.5,0.467063
20,315.5,0.628193
1,316.5,2.39869e-09
2,316.5,2.73175e-09
3,316.5,0.198038
4,316.5,2.43425e-09
5,316.5,2.43425e-09
6,316.5,0.628193
7,316.5,2.44145e-09
8,316.5,2.44145e-09
9,316.5,3.07332e-09
10,316.5,1
11,316.5,2.39869e-09
12,316.5,2.73175e-09
13,316.5,0.198038
14,316.5,2.43425e-09
15,316.5,2.73175e-09
16,316.5,3.31167e-09
17,316.5,3.09902e-09
18,316.5,2.86227e-09
19,316.5,0.461583
20,316.5,0.628193
1,317.5,2.3937e-09
2,317.5,2.72109e-09
3,317.5,0.187385
4,317.5,2.43092e-09
5,317.5,2.43092e-09
6,317.5,0.628193
7,317.5,2.43798e-09
8,317.5,2.43798e-09
9,317.5,3.04937e-09
10,317.5,1
11,317.5,2.3937e-09
12,317.5,2.72109e-09
13,317.5,0.187385
14,317.5,2.43092e-09
15,317.5,2.72109e-09
16,317.5,3.2755e-09
17,317.5,3.07386e-09
18,317.5,2.84266e-09
19,317.5,0.456125
20,317.5,0.628193
1,318.5,2.38951e-09
2,318.5,2.71075e-09
3,318.5,0.176748
4,318.5,2.42764e-09
5,318.5,2.42764e-09
6,318.5,0.628193
7,318.5,2.43458e-09
8,318.5,2.43458e-09
9,318.5,3.02651e-09
10,318.5,1
11,318.5,2.38951e-09
12,318.5,2.71075e-09
13,318.5,0.176748
14,318.5,2.42764e-09
15,318.5,2.71075e-09
16,318.5,3.24134e-09
17,318.5,3.04987e-09
18,318.5,2.82369e-09
19,318.5,0.450691
20,318.5,0.628193
1,319.5,2.38586e-09
2,319.5,2.70074e-09
3,319.5,0.166129
4,319.5,2.42441e-09
5,319.5,2.42441e-09
6,319.5,0.628193
7,319.5,2.43123e-09
8,319.5,2.43123e-09
9,319.5,3.00468e-09
10,319.5,1
11,319.5,2.38586e-09
12,319.5,2.70074e-09
13,319.5,0.166129
14,319.5,2.42441e-09
15,319.5,2.70074e-09
16,319.5,3.20902e-09
17,319.5,3.02698e-09
18,319.5,2.80536e-09
19,319.5,0.445282
20,319.5,0.628193
1,320.5,2.38261e-09
2,320.5,2.69102e-09
3,320.5,0.155529
4,320.5,2.42125e-09
5,320.5,2.42125e-09
6,320.5,0.628193
7,320.5,2.42795e-09
8,320.5,2.42795e-09
9,320.5,2.98381e-09
10,320.5,1
11,320.5,2.38261e-09
12,320.5,2.69102e-09
13,320.5,0.155529
14,320.5,2.42125e-09
15,320.5,2.69102e-09
16,320.5,3.1784e-09
17,320.5,3.00513e-09
18,320.5,2.78765e-09
19,320.5,0.439897
20,320.5,0.628193
1,321.5,2.37964e-09
2,321.5,2.6816e-09
3,321.5,0.14495
4,321.5,2.41813e-09
5,321.5,2.41813e-09
6,321.5,0.628193
7,321.5,2.42472e-09
8,321.5,2.42472e-09
9,321.5,2.96383e-09
10,321.5,1
11,321.5,2.37964e-09
12,321.5,2.6816e-09
13,321.5,0.14495
14,321.5,2.41813e-09
15,321.5,2.6816e-09
16,321.5,3.14935e-09
17,321.5,2.98423e-09
18,321.5,2.77053e-09
19,321.5,0.434538
20,321.5,0.628193
1,322.5,2.37687e-09
2,322.5,2.67245e-09
3,322.5,0.134395
4,322.5,2.41508e-09
5,322.5,2.41508e-09
6,322.5,0.628193
7,322.5,2.42155e-09
8,322.5,2.42155e-09
9,322.5,2.94469e-09
10,322.5,1
11,322.5,2.37687e-09
12,322.5,2.67245e-09
13,322.5,0.134395
14,322.5,2.41508e-09
15,322.5,2.67245e-09
16,322.5,3.12176e-09
17,322.5,2.96422e-09
18,322.5,2.75399e-09
19,322.5,0.429205
20,322.5,0.628193
1,323.5,2.37426e-09
2,323.5,2.66357e-09
3,323.5,0.123864
4,323.5,2.41207e-09
5,323.5,2.41207e-09
6,323.5,0.628193
7,323.5,2.41843e-09
8,323.5,2.41843e-09
9,323.5,2.92634e-09
10,323.5,1
11,323.5,2.37426e-09
12,323.5,2.66357e-09
13,323.5,0.123864
14,323.5,2.41207e-09
15,323.5,2.66357e-09
16,323.5,3.09552e-09
17,323.5,2.94506e-09
18,323.5,2.73802e-09
19,323.5,0.423899
20,323.5,0.628193
1,324.5,2.37175e-09
2,324.5,2.65493e-09
3,324.5,0.113359
4,324.5,2.40911e-09
5,324.5,2.40911e-09
6,324.5,0.628193
7,324.5,2.41537e-09
8,324.5,2.41537e-09
9,324.5,2.90873e-09
10,324.5,1
11,324.5,2.37175e-09
12,324.5,2.65493e-09
13,324.5,0.113359
14,324.5,2.40911e-09
15,324.5,2.65493e-09
16,324.5,3.07053e-09
17,324.5,2.92669e-09
18,324.5,2.72259e-09
19,324.5,0.418621
20,324.5,0.628193
1,325.5,2.36933e-09
2,325.5,2.64655e-09
3,325.5,0.102883
4,325.5,2.40621e-09
5,325.5,2.40621e-09
6,325.5,0.628193
7,325.5,2.41236e-09
8,325.5,2.41236e-09
9,325.5,2.89181e-09
10,325.5,1
11,325.5,2.36933e-09
12,325.5,2.64655e-09
13,325.5,0.102883
14,325.5,2.40621e-09
15,325.5,2.64655e-09
16,325.5,3.04671e-09
17,325.5,2.90906e-09
18,325.5,2.7077e-09
19,325.5,0.413371
20,325.5,0.628193
1,326.5,2.36698e-09
2,326.5,2.63839e-09
3,326.5,0.0924356
4,326.5,2.40335e-09
5,326.5,2.40335e-09
6,326.5,0.628193
7,326.5,2.4094e-09
8,326.5,2.4094e-09
9,326.5,2.87556e-09
10,326.5,1
11,326.5,2.36698e-09
12,326.5,2.63839e-09
13,326.5,0.0924356
14,326.5,2.40335e-09
15,326.5,2.63839e-09
16,326.5,3.02398e-09
17,326.5,2.89213e-09
18,326.5,2.69331e-09
19,326.5,0.40815
20,326.5,0.628193
1,327.5,2.36469e-09
2,327.5,2.63046e-09
3,327.5,0.0820199
4,327.5,2.40054e-09
5,327.5,2.40054e-09
6,327.5,0.628193
7,327.5,2.40649e-09
8,327.5,2.40649e-09
9,327.5,2.85992e-09
10,327.5,1
11,327.5,2.36469e-09
12,327.5,2.63046e-09
13,327.5,0.0820199
14,327.5,2.40054e-09
15,327.5,2.63046e-09
16,327.5,3.00226e-09
17,327.5,2.87586e-09
18,327.5,2.67943e-09
19,327.5,0.402958
20,327.5,0.628193
1,328.5,2.36244e-09
2,328.5,2.62274e-09
3,328.5,0.0716369
4,328.5,2.39777e-09
5,328.5,2.39777e-09
6,328.5,0.628193
7,328.5,2.40362e-09
8,328.5,2.40362e-09
9,328.5,2.84487e-09
10,328.5,1
11,328.5,2.36244e-09
12,328.5,2.62274e-09
13,328.5,0.0716369
14,328.5,2.39777e-09
15,328.5,2.62274e-09
16,328.5,2.98149e-09
17,328.5,2.86021e-09
18,328.5,2.66603e-09
19,328.5,0.397796
20,328.5,0.628193
1,329.5,2.36024e-09
2,329.5,2.61523e-09
3,329.5,0.0612883
4,329.5,2.39505e-09
5,329.5,2.39505e-09
6,329.5,0.628193
7,329.5,2.40081e-09
8,329.5,2.40081e-09
9,329.5,2.83037e-09
10,329.5,1
11,329.5,2.36024e-09
12,329.5,2.61523e-09
13,329.5,0.0612883
14,329.5,2.39505e-09
15,329.5,2.61523e-09
16,329.5,2.96161e-09
17,329.5,2.84514e-09
18,329.5,2.65309e-09
19,329.5,0.392664
20,329.5,0.628193
1,330.5,2.35807e-09
2,330.5,2.60791e-09
3,330.5,0.0509755
4,330.5,2.39237e-09
5,330.5,2.39237e-09
6,330.5,0.628193
7,330.5,2.39804e-09
8,330.5,2.39804e-09
9,330.5,2.81639e-09
10,330.5,1
11,330.5,2.35807e-09
12,330.5,2.60791e-09
13,330.5,0.0509755
14,330.5,2.39237e-09
15,330.5,2.60791e-09
16,330.5,2.94256e-09
17,330.5,2.83063e-09
18,330.5,2.64061e-09
19,330.5,0.387564
20,330.5,0.628193
1,331.5,2.35594e-09
2,331.5,2.60079e-09
3,331.5,0.0407
4,331.5,2.38974e-09
5,331.5,2.38974e-09
6,331.5,0.628193
7,331.5,2.39531e-09
8,331.5,2.39531e-09
9,331.5,2.80291e-09
10,331.5,1
11,331.5,2.35594e-09
12,331.5,2.60079e-09
13,331.5,0.0407
14,331.5,2.38974e-09
15,331.5,2.60079e-09
16,331.5,2.9243e-09
17,331.5,2.81665e-09
18,331.5,2.62857e-09
19,331.5,0.382495
20,331.5,0.628193
1,332.5,2.35385e-09
2,332.5,2.59385e-09
3,332.5,0.0304633
4,332.5,2.38714e-09
5,332.5,2.38714e-09
6,332.5,0.628193
7,332.5,2.39263e-09
8,332.5,2.39263e-09
9,332.5,2.7899e-09
10,332.5,1
11,332.5,2.35385e-09
12,332.5,2.59385e-09
13,332.5,0.0304633
14,332.5,2.38714e-09
15,332.5,2.59385e-09
16,332.5,2.90677e-09
17,332.5,2.80315e-09
18,332.5,2.61695e-09
19,332.5,0.377458
20,332.5,0.628193
1,333.5,2.35178e-09
2,333.5,2.58708e-09
3,333.5,0.0202668
4,333.5,2.38459e-09
5,333.5,2.38459e-09
6,333.5,0.628193
7,333.5,2.38999e-09
8,333.5,2.38999e-09
9,333.5,2.77733e-09
10,333.5,1
11,333.5,2.35178e-09
12,333.5,2.58708e-09
13,333.5,0.0202668
14,333.5,2.38459e-09
15,333.5,2.58708e-09
16,333.5,2.88993e-09
17,333.5,2.79013e-09
18,333.5,2.60574e-09
19,333.5,0.372453
20,333.5,0.628193
1,334.5,2.34975e-09
2,334.5,2.58048e-09
3,334.5,0.0101119
4,334.5,2.38208e-09
5,334.5,2.38208e-09
6,334.5,0.628193
7,334.5,2.38739e-09
8,334.5,2.38739e-09
9,334.5,2.76519e-09
10,334.5,1
11,334.5,2.34975e-09
12,334.5,2.58048e-09
13,334.5,0.0101119
14,334.5,2.38208e-09
15,334.5,2.58048e-09
16,334.5,2.87375e-09
17,334.5,2.77756e-09
18,334.5,2.59493e-09
19,334.5,0.367482
20,334.5,0.628193
1,335.5,2.34775e-09
2,335.5,2.57405e-09
3,335.5,2.40005e-09
4,335.5,2.3796e-09
5,335.5,2.3796e-09
6,335.5,0.628193
7,335.5,2.38483e-09
8,335.5,2.38483e-09
9,335.5,2.75345e-09
10,335.5,1
11,335.5,2.34775e-09
12,335.5,2.57405e-09
13,335.5,2.40005e-09
14,335.5,2.3796e-09
15,335.5,2.57405e-09
16,335.5,2.85818e-09
17,335.5,2.76541e-09
18,335.5,2.5845e-09
19,335.5,0.362544
20,335.5,0.628193
