id,Fleet,Fleet_name,Yr.S,Used,Kind,Sex,Bin,Obs
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,135,9.97307e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,140,0.00737176
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,145,9.97307e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,150,0.0416794
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,155,9.97307e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,160,0.0291879
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,165,9.97307e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,170,0.0496357
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,175,0.0212318
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,180,0.0984876
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,185,0.0489514
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,190,0.10576
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,195,0.148024
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,200,0.10576
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,205,0.0555394
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,210,0.107128
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,215,0.0285038
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,220,0.0291879
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,225,9.97307e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,230,0.0146438
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,235,0.0357758
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,240,0.0219158
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,245,0.00737176
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,250,0.0219158
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,80,0.0175893
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,85,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,90,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,95,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,100,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,105,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,110,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,115,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,120,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,125,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,130,9.9691e-05
