
Initial statistics: 71 variables; iteration 0; function evaluation 0; phase 1
Function value 6.1812102e+07; maximum gradient component mag -1.8443e+09
205  0.32326 -2.73292e-02 |206  0.88263 -1.80127e-02 |207  0.06039 -3.60172e-03
208  0.41723  5.37843e-03 |209  0.40664  1.82368e-03 |210  0.00000 -2.18005e-29
211  0.07444 -2.91120e-02 |212  0.00037  4.64717e-07 |213  0.37389 -4.48511e-02
214  0.00000 -2.76757e-10 |215  0.09152 -7.69021e-04 |216 -0.75054  4.97434e-04
217  0.08127 -4.82637e-03 |218  0.01468  6.89445e-07 |219  0.46531  4.86161e-03
220  0.00017  1.67270e-08 |221  0.03885  3.08671e-03 |222  0.01065  5.79800e-07
223  0.52200 -1.56935e-03 |224  0.00009 -6.66959e-08 |225  0.05622  6.09939e-02
226 -0.66181  5.38323e-04 |227  0.55484  1.47025e-02 |228 -0.38855  4.14085e-03
229  0.00000  0.00000e+00 |230  0.00000  1.00467e-11 |

Intermediate statistics: 230 variables; iteration 20; function evaluation 21; phase 6
Function value 1.6721784e+03; maximum gradient component mag 3.5959e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.26024  2.38763e-01 |  2 -0.44628  3.59588e+00 |  3 -0.01313  1.72753e-02
  4 -0.00463  4.95828e-03 |  5 -0.00311  3.73001e-03 |  6  0.00451 -7.70968e-03
  7  0.02408 -1.62861e-03 |  8  0.07195  2.38166e-02 |  9  0.16761 -1.08950e-02
 10  0.01732 -2.80404e-02 | 11  0.01419 -4.45685e-02 | 12  0.04971 -6.57841e-02
 13  0.08037 -1.56039e-01 | 14  0.01285 -1.27116e-01 | 15 -0.00787 -1.41472e-01
 16 -0.01005 -1.27663e-01 | 17 -0.01224 -7.39941e-02 | 18  0.03374 -4.64737e-02
 19  0.07336 -6.07785e-02 | 20  0.00105 -8.01954e-02 | 21  0.07019 -5.89282e-02
 22 -0.00155 -5.77084e-02 | 23 -0.01838 -1.90536e-02 | 24  0.01226 -3.99278e-02
 25 -0.00607 -4.87016e-02 | 26 -0.03532 -2.15261e-02 | 27 -0.07053 -5.32237e-02
 28 -0.08135 -2.84884e-02 | 29 -0.00488  2.75126e-02 | 30  0.02509  2.98380e-02
 31  0.03626  3.47138e-02 | 32  0.03558  5.90347e-02 | 33 -0.08792  1.27145e-02
 34  0.08708  1.91129e-01 | 35 -0.08470 -6.13722e-03 | 36 -0.10080 -1.58223e-02
 37  0.03117  6.27889e-02 | 38 -0.00832 -1.02742e-02 | 39  0.07228  8.74915e-02
 40 -0.01075  4.66688e-02 | 41  0.05694  1.76976e-01 | 42 -0.11143 -6.32261e-03
 43  0.02842  1.70687e-01 | 44 -0.04854  7.94276e-02 | 45 -0.02932  1.10867e-01
 46 -0.16738 -2.13538e-03 | 47 -0.05180  4.15853e-02 | 48  0.09382  1.96106e-01
 49  0.00669  6.04098e-02 | 50 -0.02534  3.50317e-02 | 51 -0.00902  3.56633e-02
 52  0.00031  2.29400e-02 | 53  0.03979  2.92076e-02 | 54  0.04750  5.38399e-02
 55  0.01215  2.17562e-02 | 56 -0.02174  1.02900e-02 | 57  0.11026  8.27808e-02
 58  0.05238  1.46720e-02 | 59  0.08315  3.00420e-02 | 60  0.05648  5.00125e-03
 61 -0.09094 -2.36523e-02 | 62  0.08302  3.92543e-02 | 63  0.00091 -3.47350e-02
 64 -0.01180 -5.83457e-03 | 65 -0.01145 -6.94086e-03 | 66 -0.03447 -2.86341e-02
 67  0.06088  2.27113e-02 | 68 -0.02415 -3.38320e-02 | 69 -0.02993 -3.50537e-02
 70 -0.02839 -1.73502e-02 | 71 -0.02480  1.96245e-03 | 72 -0.06378 -7.80396e-03
 73 -0.03542 -1.85072e-02 | 74  0.02350 -5.92653e-03 | 75 -0.01211 -4.00433e-02
 76  0.00122 -4.81902e-02 | 77 -0.02060 -3.95290e-02 | 78 -0.01361 -5.80429e-02
 79 -0.08081 -4.16417e-02 | 80  0.01437 -2.47855e-02 | 81  0.08682 -8.27268e-02
 82  0.05612 -6.13076e-02 | 83 -0.99046  8.74681e-01 | 84 -0.99538  3.05700e+00
 85 -0.97902 -1.07561e-02 | 86 -0.78214 -2.41635e-02 | 87 -0.92268 -8.22084e-03
 88 -0.98529 -2.75029e+00 | 89 -0.75302 -1.29469e-03 | 90 -0.47077  4.31393e-02
 91 -0.90239 -1.13745e-02 | 92 -0.97503 -3.64759e-02 | 93 -0.77487  1.76865e-02
 94 -0.66732  1.66365e-02 | 95 -0.93082  2.67960e-02 | 96 -0.97047 -5.32696e-01
 97 -0.82145  1.57239e-02 | 98 -0.65794  2.93966e-02 | 99 -0.95844 -2.45295e-01
100 -0.97236 -1.31510e+00 |101 -0.83343  1.15609e-02 |102 -0.62046  3.43156e-02
103 -0.96559 -1.19793e+00 |104 -0.97689  4.07199e-01 |105 -0.74107  9.80010e-03
106 -0.49802  2.91407e-02 |107 -0.92209  1.37358e-02 |108 -0.91630 -3.03468e-02
109 -0.65522 -2.19913e-02 |110 -0.61205  2.03983e-02 |111 -0.95063  2.64234e-02
112 -0.91063 -6.43903e-02 |113 -0.63572  2.86041e-03 |114 -0.64556  2.07690e-02
115 -0.97297 -1.96982e-01 |116 -0.92687  7.72145e-02 |117 -0.59929  1.01462e-02
118 -0.51660  1.88578e-02 |119 -0.89406  9.58819e-03 |120 -0.90881 -4.33154e-02
121 -0.69228  9.11188e-04 |122 -0.53558  2.27322e-03 |123 -0.93413  5.00991e-02
124 -0.88538 -1.16389e-02 |125 -0.80819 -3.18936e-02 |126 -0.46404 -3.38362e-02
127 -0.86808 -6.52791e-02 |128 -0.91048 -2.36767e-02 |129 -0.75308  1.18244e-02
130 -0.68346  4.13222e-03 |131 -0.90916 -3.36183e-02 |132 -0.91035 -4.11038e-02
133 -0.69405  1.34930e-02 |134 -0.65550  9.28262e-03 |135 -0.87492  2.55839e-02
136 -0.82174 -3.41778e-02 |137 -0.61790 -7.71933e-03 |138 -0.59695 -1.67535e-02
139 -0.90309 -7.82521e-04 |140 -0.91269 -7.42250e-03 |141 -0.69753 -3.76965e-02
142 -0.77212 -1.04227e-02 |143 -0.87285 -1.50269e-02 |144 -0.89480 -7.55455e-03
145 -0.74798 -2.01131e-02 |146 -0.75591 -2.54996e-02 |147 -0.88853 -2.91262e-03
148 -0.93023 -1.69861e-03 |149 -0.79423 -2.51944e-02 |150 -0.68221 -7.80996e-03
151 -0.80920 -2.35877e-02 |152 -0.92263  2.11929e-02 |153 -0.61834  4.80147e-03
154 -0.44525 -1.54028e-02 |155 -0.85215  6.49021e-02 |156 -0.87863  5.99325e-02
157 -0.61318 -2.41846e-02 |158 -0.48378 -1.23935e-02 |159 -0.67531 -4.11598e-02
160 -0.89673  2.80230e-02 |161 -0.78673 -2.32263e-02 |162 -0.46872 -1.59063e-02
163 -0.71612 -1.92676e-02 |164 -0.89750  2.93266e-02 |165 -0.82428  2.69521e-02
166 -0.39530 -1.08089e-02 |167 -0.76050  1.10066e-01 |168 -0.85926 -1.68461e-03
169 -0.67149 -2.05103e-02 |170 -0.60571 -2.08630e-02 |171 -0.80612 -6.59972e-02
172 -0.92056  8.86665e-02 |173 -0.84200  1.14833e-02 |174 -0.68121 -1.23913e-03
175 -0.83960  3.03658e-02 |176 -0.95931  6.06187e-01 |177 -0.79488 -1.44029e-02
178 -0.82060 -1.11339e-02 |179 -0.87085  2.44958e-02 |180 -0.97702  2.39133e-01
181 -0.96600  2.11550e-02 |182 -0.76056 -4.78055e-03 |183 -0.76726  2.53267e-02
184 -0.95820 -1.54942e-02 |185 -0.88194 -1.21789e-02 |186 -0.69543  2.27906e-03
187 -0.01198 -1.97642e-01 |188  0.49531  1.33428e-01 |189  0.45377 -5.18139e-02
190  0.00004  1.99267e-07 |191  0.06728  3.62597e-01 |192 -0.03997 -2.12844e-03
193  0.39281 -4.48847e-01 |194 -0.06888 -1.47295e-05 |195  0.08756 -5.59315e-02
196  0.43113  5.34895e-02 |197  0.96107  1.44654e-04 |198  0.00000 -1.50386e-30
199  0.05225 -5.44572e-02 |200  0.48461  5.37990e-02 |201  0.29946 -3.10439e-02
202  0.00000 -4.67215e-29 |203  0.02082  3.51166e-01 |204  0.38115 -1.14802e-01
205  0.32327 -7.62311e-03 |206  0.88263  5.12160e-01 |207  0.06039  7.45651e-02
208  0.41722 -8.31118e-02 |209  0.40664  7.13452e-03 |210  0.00000 -2.18032e-29
211  0.07445  6.04151e-02 |212  0.00037  4.68886e-07 |213  0.37390 -3.94750e-02
214  0.00000 -2.39083e-10 |215  0.09151 -1.77523e-01 |216 -0.75055 -2.20100e-02
217  0.08127 -1.68752e-02 |218  0.01468  6.00338e-07 |219  0.46531  2.67276e-02
220  0.00017  1.58920e-08 |221  0.03885 -6.73673e-03 |222  0.01065  5.46570e-07
223  0.52200  1.10287e-02 |224  0.00009 -6.70471e-08 |225  0.05622  5.35953e-02
226 -0.66181  5.30897e-04 |227  0.55484  1.15337e-02 |228 -0.38855  4.12649e-03
229  0.00000  0.00000e+00 |230  0.00000  1.00467e-11 |
230 variables; iteration 40; function evaluation 42; phase 6
Function value 1.6721784e+03; maximum gradient component mag 3.6335e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.26024  2.56218e-01 |  2 -0.44628  3.63348e+00 |  3 -0.01318  1.04617e-02
  4 -0.00465  3.04079e-03 |  5 -0.00312  1.89152e-03 |  6  0.00451 -6.21341e-03
  7  0.02406 -4.74649e-03 |  8  0.07186  1.13074e-02 |  9  0.16755 -2.21332e-02
 10  0.01734 -2.15826e-02 | 11  0.01422 -2.82632e-02 | 12  0.04971 -5.05693e-02
 13  0.08037 -1.46131e-01 | 14  0.01284 -1.05645e-01 | 15 -0.00785 -9.49210e-02
 16 -0.01002 -7.83774e-02 | 17 -0.01224 -3.65122e-02 | 18  0.03370 -2.32493e-02
 19  0.07337 -5.35904e-02 | 20  0.00109 -6.87902e-02 | 21  0.07017 -9.63324e-02
 22 -0.00155 -1.01877e-01 | 23 -0.01844 -5.93631e-02 | 24  0.01226 -3.61956e-02
 25 -0.00606 -2.85207e-02 | 26 -0.03536 -3.22048e-02 | 27 -0.07049 -7.00887e-02
 28 -0.08135 -7.82758e-02 | 29 -0.00489 -9.58651e-02 | 30  0.02509 -7.55283e-02
 31  0.03626 -2.27197e-02 | 32  0.03559 -2.07911e-02 | 33 -0.08795 -5.68757e-02
 34  0.08707 -2.88269e-03 | 35 -0.08467 -1.75727e-02 | 36 -0.10079 -2.24399e-02
 37  0.03114  4.01735e-02 | 38 -0.00828  3.35931e-02 | 39  0.07227  1.08224e-01
 40 -0.01075  4.21492e-02 | 41  0.05694  1.83546e-01 | 42 -0.11139  2.04267e-02
 43  0.02841  1.55543e-01 | 44 -0.04854  4.35845e-02 | 45 -0.02932  5.16633e-02
 46 -0.16738 -2.07264e-02 | 47 -0.05181  1.78331e-02 | 48  0.09382  1.48699e-01
 49  0.00669  3.43930e-02 | 50 -0.02535  1.23088e-02 | 51 -0.00903  1.27110e-02
 52  0.00030  1.25304e-02 | 53  0.03981  3.47105e-02 | 54  0.04751  5.35686e-02
 55  0.01216  9.54318e-03 | 56 -0.02177 -1.33727e-02 | 57  0.11025  6.45414e-02
 58  0.05239  1.63562e-02 | 59  0.08313 -1.06113e-02 | 60  0.05649  7.24654e-03
 61 -0.09095 -3.29228e-02 | 62  0.08301  4.97386e-02 | 63  0.00095  3.47020e-02
 64 -0.01182  3.11366e-02 | 65 -0.01146  3.97940e-02 | 66 -0.03446  2.05543e-02
 67  0.06086  8.86128e-02 | 68 -0.02412  4.57916e-02 | 69 -0.02991  5.87466e-02
 70 -0.02839  6.98396e-02 | 71 -0.02480  8.19921e-02 | 72 -0.06379  3.35312e-02
 73 -0.03542  2.69546e-02 | 74  0.02349  4.47214e-02 | 75 -0.01210  9.29765e-03
 76  0.00123 -5.77893e-03 | 77 -0.02061 -2.08962e-02 | 78 -0.01360 -1.55082e-02
 79 -0.08083 -4.17370e-02 | 80  0.01435 -4.68070e-02 | 81  0.08683 -5.32631e-02
 82  0.05613 -5.46189e-02 | 83 -0.99046  6.35991e-01 | 84 -0.99538  3.05825e+00
 85 -0.97902  3.04868e-03 | 86 -0.78210  1.42032e-02 | 87 -0.92267  2.17398e-01
 88 -0.98529 -2.74466e+00 | 89 -0.75300  1.11237e-02 | 90 -0.47080  3.48227e-02
 91 -0.90239 -1.88469e-01 | 92 -0.97503 -4.58235e-02 | 93 -0.77487  6.89749e-03
 94 -0.66731  1.61814e-02 | 95 -0.93082 -1.72256e-01 | 96 -0.97047 -5.57814e-01
 97 -0.82145  3.95145e-03 | 98 -0.65795  9.97430e-03 | 99 -0.95843  4.74929e-01
100 -0.97236 -1.30581e+00 |101 -0.83344  6.03872e-03 |102 -0.62050  1.13490e-02
103 -0.96560 -1.17138e+00 |104 -0.97689  3.96064e-01 |105 -0.74108 -3.35180e-03
106 -0.49808  8.66124e-04 |107 -0.92210  2.58684e-01 |108 -0.91631  9.82600e-02
109 -0.65518  4.73853e-03 |110 -0.61208  8.26364e-04 |111 -0.95063 -3.76975e-01
112 -0.91063  3.41739e-01 |113 -0.63572  4.88592e-03 |114 -0.64559  5.68729e-03
115 -0.97297 -1.95132e-01 |116 -0.92688 -8.31737e-02 |117 -0.59931  6.88356e-03
118 -0.51663  1.12236e-02 |119 -0.89407  9.16852e-02 |120 -0.90882  1.76359e-01
121 -0.69228  1.61335e-02 |122 -0.53558  1.72823e-02 |123 -0.93413 -3.01300e-01
124 -0.88539 -6.13257e-02 |125 -0.80817  7.49120e-03 |126 -0.46396 -9.02961e-03
127 -0.86807 -1.12338e-01 |128 -0.91047 -1.65427e-01 |129 -0.75307 -4.26894e-03
130 -0.68344 -1.06176e-02 |131 -0.90915 -3.41598e-02 |132 -0.91034  1.59556e-02
133 -0.69405 -1.14328e-02 |134 -0.65551 -1.03142e-02 |135 -0.87491  3.15181e-02
136 -0.82173 -9.89752e-04 |137 -0.61788 -7.78438e-03 |138 -0.59692 -1.04774e-02
139 -0.90308  1.09989e-01 |140 -0.91269 -1.03636e-01 |141 -0.69747 -7.39065e-04
142 -0.77210 -2.40352e-03 |143 -0.87284 -2.69132e-02 |144 -0.89479  1.66433e-01
145 -0.74795  3.49398e-03 |146 -0.75587  7.15289e-03 |147 -0.88852  9.16428e-02
148 -0.93023 -2.52951e-01 |149 -0.79421  4.17676e-03 |150 -0.68220  7.69233e-04
151 -0.80919 -9.83562e-03 |152 -0.92263  3.71737e-02 |153 -0.61837  4.56868e-03
154 -0.44524  5.07439e-03 |155 -0.85215 -4.70072e-02 |156 -0.87863 -1.71764e-01
157 -0.61314 -5.04749e-03 |158 -0.48377 -8.67524e-03 |159 -0.67530  1.59189e-02
160 -0.89672 -4.25913e-02 |161 -0.78672 -6.44934e-03 |162 -0.46871 -8.95909e-03
163 -0.71611 -6.57175e-05 |164 -0.89750  9.99321e-02 |165 -0.82430 -8.41234e-03
166 -0.39531 -3.82345e-04 |167 -0.76050  2.81977e-02 |168 -0.85926 -4.43051e-02
169 -0.67147 -4.54463e-03 |170 -0.60569 -7.47068e-03 |171 -0.80612 -3.09315e-02
172 -0.92056 -8.25041e-02 |173 -0.84200  1.10474e-02 |174 -0.68124 -1.38070e-02
175 -0.83960 -5.03812e-02 |176 -0.95931 -2.31351e-01 |177 -0.79488 -1.48558e-02
178 -0.82060 -2.43286e-02 |179 -0.87085  1.38841e-01 |180 -0.97702  2.72881e-01
181 -0.96600  7.31296e-02 |182 -0.76056 -4.87824e-03 |183 -0.76726 -4.42043e-02
184 -0.95820 -6.87933e-02 |185 -0.88193 -3.57095e-03 |186 -0.69544 -1.22358e-02
187 -0.01197 -1.96147e-01 |188  0.49534  1.63216e-01 |189  0.45383 -3.84855e-02
190  0.00004  1.99265e-07 |191  0.06728  4.04242e-01 |192 -0.03997  1.02538e-02
193  0.39282 -2.27431e-01 |194 -0.06888 -8.74962e-06 |195  0.08756  1.33790e-02
196  0.43113  2.50799e-02 |197  0.96107  1.42664e-04 |198  0.00000 -1.50390e-30
199  0.05224 -2.81365e-02 |200  0.48460  3.82519e-02 |201  0.29953 -2.23344e-02
202  0.00000 -4.66778e-29 |203  0.02082  4.62379e-01 |204  0.38114 -2.15072e-01
205  0.32333  2.55599e-02 |206  0.88263  4.89780e-01 |207  0.06038 -6.86537e-02
208  0.41722 -4.77009e-02 |209  0.40662 -2.21340e-02 |210  0.00000 -2.18452e-29
211  0.07444  3.85924e-02 |212  0.00037  4.66775e-07 |213  0.37390 -5.40133e-02
214  0.00000 -2.52495e-10 |215  0.09151 -9.20810e-02 |216 -0.75055  1.93008e-02
217  0.08126 -6.24976e-02 |218  0.01468  4.66751e-07 |219  0.46531  7.14285e-02
220  0.00017  1.55141e-08 |221  0.03884 -1.00352e-02 |222  0.01065  5.34798e-07
223  0.52200  1.60433e-02 |224  0.00009 -6.72307e-08 |225  0.05622 -2.78383e-02
226 -0.66181  4.65549e-04 |227  0.55482  1.96267e-02 |228 -0.38856  3.98634e-03
229  0.00000  0.00000e+00 |230  0.00000  1.00466e-11 |
230 variables; iteration 60; function evaluation 63; phase 6
Function value 1.6721784e+03; maximum gradient component mag 3.6293e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.26024  2.46850e-01 |  2 -0.44628  3.62929e+00 |  3 -0.01326 -8.06719e-03
  4 -0.00467 -3.58878e-03 |  5 -0.00315 -5.36964e-03 |  6  0.00452 -9.15496e-03
  7  0.02405 -1.31362e-02 |  8  0.07174 -9.90470e-03 |  9  0.16753 -4.16601e-02
 10  0.01739 -1.55970e-02 | 11  0.01426 -2.29646e-02 | 12  0.04970 -5.31966e-02
 13  0.08038 -1.41290e-01 | 14  0.01283 -1.03673e-01 | 15 -0.00784 -8.85857e-02
 16 -0.00999 -6.61045e-02 | 17 -0.01223 -2.94825e-02 | 18  0.03368 -1.71519e-02
 19  0.07339 -2.91102e-02 | 20  0.00113 -4.00496e-02 | 21  0.07011 -3.71458e-02
 22 -0.00154 -4.06568e-02 | 23 -0.01847 -2.16516e-02 | 24  0.01228 -3.30722e-02
 25 -0.00607 -8.25985e-02 | 26 -0.03540 -8.69869e-02 | 27 -0.07043 -7.05695e-02
 28 -0.08133 -5.42591e-02 | 29 -0.00489 -6.35441e-02 | 30  0.02509 -7.16920e-02
 31  0.03625 -5.21349e-02 | 32  0.03559 -2.71471e-02 | 33 -0.08794 -3.24282e-02
 34  0.08707  1.41623e-02 | 35 -0.08465 -2.81139e-02 | 36 -0.10079 -2.50348e-02
 37  0.03114  3.71968e-02 | 38 -0.00829  1.33445e-02 | 39  0.07227  9.98080e-02
 40 -0.01074  4.66996e-02 | 41  0.05693  1.15159e-01 | 42 -0.11140 -1.36234e-02
 43  0.02840  6.73779e-02 | 44 -0.04853  2.30315e-02 | 45 -0.02932  4.11883e-02
 46 -0.16738 -2.29371e-02 | 47 -0.05181  4.68512e-03 | 48  0.09381  9.16031e-02
 49  0.00669  1.24491e-02 | 50 -0.02536  4.48868e-03 | 51 -0.00902  9.60439e-03
 52  0.00028 -8.34017e-04 | 53  0.03982  1.72644e-02 | 54  0.04749  3.60949e-02
 55  0.01218  1.83833e-02 | 56 -0.02177 -7.26260e-03 | 57  0.11025  6.36272e-02
 58  0.05238  1.31003e-02 | 59  0.08314  3.32284e-02 | 60  0.05648  3.08477e-02
 61 -0.09094 -1.98719e-02 | 62  0.08301  9.96074e-02 | 63  0.00094  3.57831e-02
 64 -0.01181  5.73188e-02 | 65 -0.01146  5.03677e-02 | 66 -0.03447  1.91061e-02
 67  0.06087  1.28399e-01 | 68 -0.02412  4.73372e-02 | 69 -0.02993  4.48949e-02
 70 -0.02839  7.34152e-02 | 71 -0.02480  8.81703e-02 | 72 -0.06379  3.57729e-02
 73 -0.03543  2.18062e-02 | 74  0.02350  4.63851e-02 | 75 -0.01210  3.62709e-03
 76  0.00122 -1.42791e-02 | 77 -0.02060 -1.55690e-02 | 78 -0.01359 -1.03967e-02
 79 -0.08082 -3.81422e-02 | 80  0.01435 -4.34586e-02 | 81  0.08682 -6.49896e-02
 82  0.05613 -5.19302e-02 | 83 -0.99046  6.34905e-01 | 84 -0.99538  3.06846e+00
 85 -0.97902 -5.56191e-02 | 86 -0.78210 -1.64501e-03 | 87 -0.92267  1.25928e-01
 88 -0.98529 -2.72109e+00 | 89 -0.75299  1.00466e-02 | 90 -0.47083  2.30292e-02
 91 -0.90238 -1.67940e-01 | 92 -0.97503 -4.08177e-02 | 93 -0.77487  1.56614e-02
 94 -0.66730  1.64338e-02 | 95 -0.93082 -1.79688e-01 | 96 -0.97047 -5.51298e-01
 97 -0.82144  4.86260e-03 | 98 -0.65795  8.29973e-03 | 99 -0.95843  4.76060e-01
100 -0.97236 -1.29579e+00 |101 -0.83344  1.33757e-03 |102 -0.62052  1.29985e-03
103 -0.96560 -1.16205e+00 |104 -0.97689  3.96480e-01 |105 -0.74110 -8.17210e-03
106 -0.49815 -1.67864e-02 |107 -0.92210  3.15144e-01 |108 -0.91631  8.85299e-02
109 -0.65520 -2.99509e-03 |110 -0.61209 -2.12366e-03 |111 -0.95063 -3.64137e-01
112 -0.91063  3.72451e-01 |113 -0.63573  4.95003e-03 |114 -0.64561  6.34330e-03
115 -0.97297 -1.91771e-01 |116 -0.92688 -2.63644e-01 |117 -0.59935 -5.07697e-03
118 -0.51669 -8.09226e-03 |119 -0.89407  1.73281e-01 |120 -0.90882  2.16889e-01
121 -0.69230 -4.49144e-03 |122 -0.53557 -1.45281e-03 |123 -0.93413 -3.06154e-01
124 -0.88538  3.10490e-02 |125 -0.80817 -1.62657e-02 |126 -0.46385 -1.08948e-02
127 -0.86806  6.61488e-03 |128 -0.91046 -9.33375e-02 |129 -0.75303  4.11157e-03
130 -0.68339 -1.86347e-03 |131 -0.90914  7.11930e-02 |132 -0.91033  1.26564e-01
133 -0.69400  7.20944e-03 |134 -0.65546  1.30714e-03 |135 -0.87490  6.43248e-03
136 -0.82171  7.46312e-02 |137 -0.61785  4.03826e-03 |138 -0.59687  4.95870e-03
139 -0.90307 -1.80020e-01 |140 -0.91268 -3.76986e-02 |141 -0.69744 -9.65565e-03
142 -0.77206  3.22215e-03 |143 -0.87282  3.06346e-02 |144 -0.89478  1.11584e-01
145 -0.74793  3.31102e-03 |146 -0.75586 -9.75422e-04 |147 -0.88852 -8.42185e-02
148 -0.93023 -2.86238e-01 |149 -0.79420 -7.93631e-03 |150 -0.68219 -1.45977e-03
151 -0.80918  1.17576e-02 |152 -0.92263  2.61189e-01 |153 -0.61836 -1.12800e-04
154 -0.44523  2.38748e-03 |155 -0.85215 -7.57651e-02 |156 -0.87862 -5.88084e-02
157 -0.61312 -1.75543e-03 |158 -0.48374 -4.79140e-03 |159 -0.67528  8.00682e-03
160 -0.89672 -5.79259e-02 |161 -0.78671 -8.12177e-03 |162 -0.46869 -9.90739e-03
163 -0.71610 -1.41005e-02 |164 -0.89749  8.64025e-02 |165 -0.82428  1.09825e-02
166 -0.39532 -8.04714e-03 |167 -0.76049 -2.05261e-02 |168 -0.85925  5.26649e-02
169 -0.67145 -4.86625e-03 |170 -0.60566 -5.14420e-03 |171 -0.80611 -3.90899e-02
172 -0.92056  9.12044e-02 |173 -0.84199  3.59996e-05 |174 -0.68122 -5.87812e-03
175 -0.83959  3.23143e-02 |176 -0.95931 -2.34230e-01 |177 -0.79487 -7.81536e-03
178 -0.82059 -1.73594e-03 |179 -0.87084 -6.35649e-02 |180 -0.97702  2.68577e-01
181 -0.96600 -2.27895e-02 |182 -0.76055 -5.58072e-03 |183 -0.76725 -1.65543e-03
184 -0.95820 -6.54191e-02 |185 -0.88193 -1.50000e-02 |186 -0.69541  2.51799e-04
187 -0.01200 -2.08178e-01 |188  0.49532  1.68481e-01 |189  0.45390 -3.49408e-02
190  0.00004  1.99259e-07 |191  0.06728  3.96235e-01 |192 -0.03998 -4.95934e-04
193  0.39282 -3.16725e-01 |194 -0.06888 -1.50656e-05 |195  0.08756 -5.88537e-02
196  0.43113  6.18570e-02 |197  0.96107  1.21464e-04 |198  0.00000 -1.50444e-30
199  0.05220 -7.48485e-02 |200  0.48459  6.48509e-02 |201  0.29964 -2.11197e-02
202  0.00000 -4.66493e-29 |203  0.02082  4.65644e-01 |204  0.38114 -2.08148e-01
205  0.32334  3.24895e-02 |206  0.88263  5.09443e-01 |207  0.06039 -6.23248e-02
208  0.41722  3.76940e-02 |209  0.40663 -4.91727e-03 |210  0.00000 -2.18214e-29
211  0.07445 -5.04708e-02 |212  0.00037  4.68400e-07 |213  0.37390  1.52641e-02
214  0.00000 -2.36856e-10 |215  0.09151 -1.17969e-01 |216 -0.75055 -2.70760e-02
217  0.08126 -2.59481e-02 |218  0.01468  4.18069e-07 |219  0.46530  2.66106e-02
220  0.00017  1.52679e-08 |221  0.03884 -1.23754e-02 |222  0.01065  5.03698e-07
223  0.52199  1.79487e-02 |224  0.00009 -6.76961e-08 |225  0.05622  1.02130e-02
226 -0.66181  4.89323e-04 |227  0.55480  1.23532e-03 |228 -0.38858  4.01312e-03
229  0.00000  0.00000e+00 |230  0.00000  1.00463e-11 |
230 variables; iteration 80; function evaluation 85; phase 6
Function value 1.6721784e+03; maximum gradient component mag 3.5721e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.26024  2.39019e-01 |  2 -0.44628  3.57209e+00 |  3 -0.01326 -7.36558e-03
  4 -0.00468 -3.15028e-03 |  5 -0.00315 -4.02077e-03 |  6  0.00454 -4.79101e-03
  7  0.02407 -7.09284e-03 |  8  0.07169 -7.48557e-03 |  9  0.16757 -2.68755e-02
 10  0.01739 -1.06338e-02 | 11  0.01424 -2.30974e-02 | 12  0.04967 -5.16972e-02
 13  0.08039 -1.30923e-01 | 14  0.01283 -1.01194e-01 | 15 -0.00785 -8.94051e-02
 16 -0.00999 -6.68804e-02 | 17 -0.01222 -2.56925e-02 | 18  0.03368 -1.40373e-02
 19  0.07340 -3.59315e-02 | 20  0.00113 -4.78709e-02 | 21  0.07009 -5.76337e-02
 22 -0.00156 -5.85092e-02 | 23 -0.01849 -4.64997e-02 | 24  0.01227 -6.58610e-02
 25 -0.00606 -7.78244e-02 | 26 -0.03537 -6.95272e-02 | 27 -0.07044 -7.15637e-02
 28 -0.08135 -5.81631e-02 | 29 -0.00489 -4.38165e-02 | 30  0.02510 -4.09488e-02
 31  0.03626 -5.16564e-02 | 32  0.03559 -5.08032e-02 | 33 -0.08794 -4.04397e-02
 34  0.08706  9.43250e-03 | 35 -0.08465 -3.40057e-02 | 36 -0.10080 -2.90662e-02
 37  0.03114  3.20585e-02 | 38 -0.00830  5.07905e-03 | 39  0.07227  7.87052e-02
 40 -0.01074  2.74703e-02 | 41  0.05694  9.65306e-02 | 42 -0.11140 -1.80175e-02
 43  0.02840  6.81352e-02 | 44 -0.04853  2.23168e-02 | 45 -0.02931  4.90630e-02
 46 -0.16738 -2.20375e-02 | 47 -0.05182  2.42477e-03 | 48  0.09381  1.01505e-01
 49  0.00671  1.83593e-02 | 50 -0.02536  1.47939e-03 | 51 -0.00902  6.13302e-03
 52  0.00028 -1.66480e-03 | 53  0.03982  1.72765e-02 | 54  0.04749  3.32859e-02
 55  0.01217  1.24283e-02 | 56 -0.02177 -9.16437e-03 | 57  0.11024  5.51279e-02
 58  0.05239  1.66907e-02 | 59  0.08314  4.64440e-02 | 60  0.05649  5.55545e-02
 61 -0.09094 -1.41203e-02 | 62  0.08300  1.10334e-01 | 63  0.00095  5.17587e-02
 64 -0.01182  5.27693e-02 | 65 -0.01146  5.63840e-02 | 66 -0.03446  2.92485e-02
